"Plot Title: OTC-6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10510837, SEN S/N: 10510837, LBL: ground temperature)","Coupler Attached (LGR S/N: 10510837)","Host Connected (LGR S/N: 10510837)","Stopped (LGR S/N: 10510837)","End Of File (LGR S/N: 10510837)"
123,06/10/23 01:00:00  PM,15.951,,,,
124,06/10/23 01:30:00  PM,22.908,,,,
125,06/10/23 02:00:00  PM,22.621,,,,
126,06/10/23 02:30:00  PM,15.378,,,,
127,06/10/23 03:00:00  PM,13.846,,,,
128,06/10/23 03:30:00  PM,14.900,,,,
129,06/10/23 04:00:00  PM,14.038,,,,
130,06/10/23 04:30:00  PM,15.282,,,,
131,06/10/23 05:00:00  PM,13.461,,,,
132,06/10/23 05:30:00  PM,14.613,,,,
133,06/10/23 06:00:00  PM,14.709,,,,
134,06/10/23 06:30:00  PM,13.461,,,,
135,06/10/23 07:00:00  PM,12.304,,,,
136,06/10/23 07:30:00  PM,12.787,,,,
137,06/10/23 08:00:00  PM,11.625,,,,
138,06/10/23 08:30:00  PM,11.041,,,,
139,06/10/23 09:00:00  PM,10.944,,,,
140,06/10/23 09:30:00  PM,10.748,,,,
141,06/10/23 10:00:00  PM,10.748,,,,
142,06/10/23 10:30:00  PM,10.651,,,,
143,06/10/23 11:00:00  PM,10.259,,,,
144,06/10/23 11:30:00  PM,10.259,,,,
145,06/11/23 12:00:00  AM,10.259,,,,
146,06/11/23 12:30:00  AM,10.161,,,,
147,06/11/23 01:00:00  AM,10.063,,,,
148,06/11/23 01:30:00  AM,9.965,,,,
149,06/11/23 02:00:00  AM,9.768,,,,
150,06/11/23 02:30:00  AM,9.768,,,,
151,06/11/23 03:00:00  AM,9.669,,,,
152,06/11/23 03:30:00  AM,9.571,,,,
153,06/11/23 04:00:00  AM,9.373,,,,
154,06/11/23 04:30:00  AM,9.472,,,,
155,06/11/23 05:00:00  AM,9.472,,,,
156,06/11/23 05:30:00  AM,9.472,,,,
157,06/11/23 06:00:00  AM,9.669,,,,
158,06/11/23 06:30:00  AM,9.768,,,,
159,06/11/23 07:00:00  AM,10.259,,,,
160,06/11/23 07:30:00  AM,10.748,,,,
161,06/11/23 08:00:00  AM,11.139,,,,
162,06/11/23 08:30:00  AM,12.013,,,,
163,06/11/23 09:00:00  AM,12.594,,,,
164,06/11/23 09:30:00  AM,13.461,,,,
165,06/11/23 10:00:00  AM,15.664,,,,
166,06/11/23 10:30:00  AM,15.473,,,,
167,06/11/23 11:00:00  AM,15.091,,,,
168,06/11/23 11:30:00  AM,15.282,,,,
169,06/11/23 12:00:00  PM,15.187,,,,
170,06/11/23 12:30:00  PM,16.237,,,,
171,06/11/23 01:00:00  PM,17.475,,,,
172,06/11/23 01:30:00  PM,17.570,,,,
173,06/11/23 02:00:00  PM,20.615,,,,
174,06/11/23 02:30:00  PM,20.234,,,,
175,06/11/23 03:00:00  PM,21.855,,,,
176,06/11/23 03:30:00  PM,31.676,,,,
177,06/11/23 04:00:00  PM,26.781,,,,
178,06/11/23 04:30:00  PM,24.062,,,,
179,06/11/23 05:00:00  PM,18.901,,,,
180,06/11/23 05:30:00  PM,18.331,,,,
181,06/11/23 06:00:00  PM,19.853,,,,
182,06/11/23 06:30:00  PM,19.567,,,,
183,06/11/23 07:00:00  PM,18.045,,,,
184,06/11/23 07:30:00  PM,16.332,,,,
185,06/11/23 08:00:00  PM,15.855,,,,
186,06/11/23 08:30:00  PM,14.613,,,,
187,06/11/23 09:00:00  PM,13.365,,,,
188,06/11/23 09:30:00  PM,13.173,,,,
189,06/11/23 10:00:00  PM,11.722,,,,
190,06/11/23 10:30:00  PM,10.748,,,,
191,06/11/23 11:00:00  PM,9.768,,,,
192,06/11/23 11:30:00  PM,9.571,,,,
193,06/12/23 12:00:00  AM,8.978,,,,
194,06/12/23 12:30:00  AM,8.082,,,,
195,06/12/23 01:00:00  AM,7.682,,,,
196,06/12/23 01:30:00  AM,7.280,,,,
197,06/12/23 02:00:00  AM,6.674,,,,
198,06/12/23 02:30:00  AM,6.064,,,,
199,06/12/23 03:00:00  AM,5.552,,,,
200,06/12/23 03:30:00  AM,5.141,,,,
201,06/12/23 04:00:00  AM,5.860,,,,
202,06/12/23 04:30:00  AM,6.370,,,,
203,06/12/23 05:00:00  AM,5.860,,,,
204,06/12/23 05:30:00  AM,5.347,,,,
205,06/12/23 06:00:00  AM,5.037,,,,
206,06/12/23 06:30:00  AM,5.244,,,,
207,06/12/23 07:00:00  AM,7.481,,,,
208,06/12/23 07:30:00  AM,9.571,,,,
209,06/12/23 08:00:00  AM,10.357,,,,
210,06/12/23 08:30:00  AM,13.942,,,,
211,06/12/23 09:00:00  AM,17.760,,,,
212,06/12/23 09:30:00  AM,26.683,,,,
213,06/12/23 10:00:00  AM,32.291,,,,
214,06/12/23 10:30:00  AM,35.971,,,,
215,06/12/23 11:00:00  AM,38.490,,,,
216,06/12/23 11:30:00  AM,25.416,,,,
217,06/12/23 12:00:00  PM,21.855,,,,
218,06/12/23 12:30:00  PM,20.424,,,,
219,06/12/23 01:00:00  PM,29.352,,,,
220,06/12/23 01:30:00  PM,39.729,,,,
221,06/12/23 02:00:00  PM,36.946,,,,
222,06/12/23 02:30:00  PM,46.465,,,,
223,06/12/23 03:00:00  PM,36.728,,,,
224,06/12/23 03:30:00  PM,42.998,,,,
225,06/12/23 04:00:00  PM,36.403,,,,
226,06/12/23 04:30:00  PM,38.379,,,,
227,06/12/23 05:00:00  PM,27.272,,,,
228,06/12/23 05:30:00  PM,24.351,,,,
229,06/12/23 06:00:00  PM,24.255,,,,
230,06/12/23 06:30:00  PM,22.812,,,,
231,06/12/23 07:00:00  PM,20.901,,,,
232,06/12/23 07:30:00  PM,20.519,,,,
233,06/12/23 08:00:00  PM,18.806,,,,
234,06/12/23 08:30:00  PM,16.999,,,,
235,06/12/23 09:00:00  PM,15.664,,,,
236,06/12/23 09:30:00  PM,14.134,,,,
237,06/12/23 10:00:00  PM,13.076,,,,
238,06/12/23 10:30:00  PM,12.401,,,,
239,06/12/23 11:00:00  PM,11.819,,,,
240,06/12/23 11:30:00  PM,11.431,,,,
241,06/13/23 12:00:00  AM,10.944,,,,
242,06/13/23 12:30:00  AM,10.455,,,,
243,06/13/23 01:00:00  AM,10.063,,,,
244,06/13/23 01:30:00  AM,9.472,,,,
245,06/13/23 02:00:00  AM,9.275,,,,
246,06/13/23 02:30:00  AM,8.879,,,,
247,06/13/23 03:00:00  AM,8.481,,,,
248,06/13/23 03:30:00  AM,8.182,,,,
249,06/13/23 04:00:00  AM,8.182,,,,
250,06/13/23 04:30:00  AM,7.782,,,,
251,06/13/23 05:00:00  AM,7.983,,,,
252,06/13/23 05:30:00  AM,8.481,,,,
253,06/13/23 06:00:00  AM,8.680,,,,
254,06/13/23 06:30:00  AM,8.680,,,,
255,06/13/23 07:00:00  AM,9.176,,,,
256,06/13/23 07:30:00  AM,12.207,,,,
257,06/13/23 08:00:00  AM,14.421,,,,
258,06/13/23 08:30:00  AM,16.523,,,,
259,06/13/23 09:00:00  AM,18.711,,,,
260,06/13/23 09:30:00  AM,20.519,,,,
261,06/13/23 10:00:00  AM,24.062,,,,
262,06/13/23 10:30:00  AM,27.764,,,,
263,06/13/23 11:00:00  AM,22.621,,,,
264,06/13/23 11:30:00  AM,20.043,,,,
265,06/13/23 12:00:00  PM,19.758,,,,
266,06/13/23 12:30:00  PM,21.378,,,,
267,06/13/23 01:00:00  PM,21.855,,,,
268,06/13/23 01:30:00  PM,24.062,,,,
269,06/13/23 02:00:00  PM,28.357,,,,
270,06/13/23 02:30:00  PM,19.853,,,,
271,06/13/23 03:00:00  PM,15.664,,,,
272,06/13/23 03:30:00  PM,16.237,,,,
273,06/13/23 04:00:00  PM,13.173,,,,
274,06/13/23 04:30:00  PM,12.787,,,,
275,06/13/23 05:00:00  PM,13.461,,,,
276,06/13/23 05:30:00  PM,12.497,,,,
277,06/13/23 06:00:00  PM,12.013,,,,
278,06/13/23 06:30:00  PM,10.553,,,,
279,06/13/23 07:00:00  PM,10.357,,,,
280,06/13/23 07:30:00  PM,9.472,,,,
281,06/13/23 08:00:00  PM,9.275,,,,
282,06/13/23 08:30:00  PM,8.481,,,,
283,06/13/23 09:00:00  PM,7.280,,,,
284,06/13/23 09:30:00  PM,6.775,,,,
285,06/13/23 10:00:00  PM,6.877,,,,
286,06/13/23 10:30:00  PM,6.978,,,,
287,06/13/23 11:00:00  PM,6.370,,,,
288,06/13/23 11:30:00  PM,5.962,,,,
289,06/14/23 12:00:00  AM,5.244,,,,
290,06/14/23 12:30:00  AM,5.244,,,,
291,06/14/23 01:00:00  AM,5.552,,,,
