"Plot Title: CON-7"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10019733, SEN S/N: 10019733, LBL: ground temperature)","Coupler Attached (LGR S/N: 10019733)","Host Connected (LGR S/N: 10019733)","Stopped (LGR S/N: 10019733)","End Of File (LGR S/N: 10019733)"
187,06/11/23 09:00:00  PM,13.365,,,,
188,06/11/23 09:30:00  PM,13.173,,,,
189,06/11/23 10:00:00  PM,11.819,,,,
190,06/11/23 10:30:00  PM,10.748,,,,
191,06/11/23 11:00:00  PM,9.768,,,,
192,06/11/23 11:30:00  PM,9.571,,,,
193,06/12/23 12:00:00  AM,9.077,,,,
194,06/12/23 12:30:00  AM,8.382,,,,
195,06/12/23 01:00:00  AM,7.983,,,,
196,06/12/23 01:30:00  AM,7.481,,,,
197,06/12/23 02:00:00  AM,7.079,,,,
198,06/12/23 02:30:00  AM,6.573,,,,
199,06/12/23 03:00:00  AM,6.064,,,,
200,06/12/23 03:30:00  AM,5.655,,,,
201,06/12/23 04:00:00  AM,6.471,,,,
202,06/12/23 04:30:00  AM,6.775,,,,
203,06/12/23 05:00:00  AM,6.268,,,,
204,06/12/23 05:30:00  AM,5.860,,,,
205,06/12/23 06:00:00  AM,5.552,,,,
206,06/12/23 06:30:00  AM,5.757,,,,
207,06/12/23 07:00:00  AM,8.082,,,,
208,06/12/23 07:30:00  AM,16.237,,,,
209,06/12/23 08:00:00  AM,16.523,,,,
210,06/12/23 08:30:00  AM,13.750,,,,
211,06/12/23 09:00:00  AM,13.942,,,,
212,06/12/23 09:30:00  AM,15.378,,,,
213,06/12/23 10:00:00  AM,16.903,,,,
214,06/12/23 10:30:00  AM,23.196,,,,
215,06/12/23 11:00:00  AM,20.138,,,,
216,06/12/23 11:30:00  AM,21.760,,,,
217,06/12/23 12:00:00  PM,22.238,,,,
218,06/12/23 12:30:00  PM,40.876,,,,
219,06/12/23 01:00:00  PM,46.210,,,,
220,06/12/23 01:30:00  PM,34.163,,,,
221,06/12/23 02:00:00  PM,39.050,,,,
222,06/12/23 02:30:00  PM,47.499,,,,
223,06/12/23 03:00:00  PM,39.615,,,,
224,06/12/23 03:30:00  PM,43.966,,,,
225,06/12/23 04:00:00  PM,40.876,,,,
226,06/12/23 04:30:00  PM,41.692,,,,
227,06/12/23 05:00:00  PM,29.853,,,,
228,06/12/23 05:30:00  PM,27.567,,,,
229,06/12/23 06:00:00  PM,25.610,,,,
230,06/12/23 06:30:00  PM,23.581,,,,
231,06/12/23 07:00:00  PM,21.378,,,,
232,06/12/23 07:30:00  PM,22.046,,,,
233,06/12/23 08:00:00  PM,20.519,,,,
234,06/12/23 08:30:00  PM,18.996,,,,
235,06/12/23 09:00:00  PM,16.808,,,,
236,06/12/23 09:30:00  PM,14.900,,,,
237,06/12/23 10:00:00  PM,13.846,,,,
238,06/12/23 10:30:00  PM,13.269,,,,
239,06/12/23 11:00:00  PM,12.497,,,,
240,06/12/23 11:30:00  PM,12.207,,,,
241,06/13/23 12:00:00  AM,11.722,,,,
242,06/13/23 12:30:00  AM,11.041,,,,
243,06/13/23 01:00:00  AM,10.455,,,,
244,06/13/23 01:30:00  AM,9.965,,,,
245,06/13/23 02:00:00  AM,9.669,,,,
246,06/13/23 02:30:00  AM,9.472,,,,
247,06/13/23 03:00:00  AM,8.779,,,,
248,06/13/23 03:30:00  AM,8.581,,,,
249,06/13/23 04:00:00  AM,8.481,,,,
250,06/13/23 04:30:00  AM,7.983,,,,
251,06/13/23 05:00:00  AM,7.983,,,,
252,06/13/23 05:30:00  AM,8.382,,,,
253,06/13/23 06:00:00  AM,8.779,,,,
254,06/13/23 06:30:00  AM,9.077,,,,
255,06/13/23 07:00:00  AM,9.768,,,,
256,06/13/23 07:30:00  AM,15.473,,,,
257,06/13/23 08:00:00  AM,15.473,,,,
258,06/13/23 08:30:00  AM,16.903,,,,
259,06/13/23 09:00:00  AM,18.521,,,,
260,06/13/23 09:30:00  AM,20.424,,,,
261,06/13/23 10:00:00  AM,20.234,,,,
262,06/13/23 10:30:00  AM,25.319,,,,
263,06/13/23 11:00:00  AM,24.158,,,,
264,06/13/23 11:30:00  AM,22.812,,,,
265,06/13/23 12:00:00  PM,22.908,,,,
266,06/13/23 12:30:00  PM,26.879,,,,
267,06/13/23 01:00:00  PM,26.097,,,,
268,06/13/23 01:30:00  PM,27.272,,,,
269,06/13/23 02:00:00  PM,34.585,,,,
270,06/13/23 02:30:00  PM,22.142,,,,
271,06/13/23 03:00:00  PM,17.379,,,,
272,06/13/23 03:30:00  PM,17.570,,,,
273,06/13/23 04:00:00  PM,14.517,,,,
274,06/13/23 04:30:00  PM,13.750,,,,
275,06/13/23 05:00:00  PM,14.230,,,,
276,06/13/23 05:30:00  PM,14.996,,,,
277,06/13/23 06:00:00  PM,13.076,,,,
278,06/13/23 06:30:00  PM,11.819,,,,
279,06/13/23 07:00:00  PM,11.625,,,,
280,06/13/23 07:30:00  PM,10.846,,,,
281,06/13/23 08:00:00  PM,10.063,,,,
282,06/13/23 08:30:00  PM,9.176,,,,
283,06/13/23 09:00:00  PM,7.682,,,,
284,06/13/23 09:30:00  PM,7.179,,,,
285,06/13/23 10:00:00  PM,7.381,,,,
286,06/13/23 10:30:00  PM,7.481,,,,
287,06/13/23 11:00:00  PM,6.978,,,,
288,06/13/23 11:30:00  PM,6.471,,,,
289,06/14/23 12:00:00  AM,5.757,,,,
290,06/14/23 12:30:00  AM,5.655,,,,
291,06/14/23 01:00:00  AM,6.166,,,,
292,06/14/23 01:30:00  AM,6.268,,,,
293,06/14/23 02:00:00  AM,6.268,,,,
294,06/14/23 02:30:00  AM,6.166,,,,
295,06/14/23 03:00:00  AM,5.860,,,,
296,06/14/23 03:30:00  AM,5.552,,,,
297,06/14/23 04:00:00  AM,5.552,,,,
298,06/14/23 04:30:00  AM,5.655,,,,
299,06/14/23 05:00:00  AM,5.655,,,,
300,06/14/23 05:30:00  AM,5.860,,,,
301,06/14/23 06:00:00  AM,5.962,,,,
302,06/14/23 06:30:00  AM,6.166,,,,
303,06/14/23 07:00:00  AM,6.978,,,,
304,06/14/23 07:30:00  AM,6.978,,,,
305,06/14/23 08:00:00  AM,7.179,,,,
306,06/14/23 08:30:00  AM,8.581,,,,
307,06/14/23 09:00:00  AM,8.481,,,,
308,06/14/23 09:30:00  AM,11.334,,,,
309,06/14/23 10:00:00  AM,11.819,,,,
310,06/14/23 10:30:00  AM,13.558,,,,
311,06/14/23 11:00:00  AM,17.665,,,,
312,06/14/23 11:30:00  AM,16.237,,,,
313,06/14/23 12:00:00  PM,13.461,,,,
314,06/14/23 12:30:00  PM,30.054,,,,
315,06/14/23 01:00:00  PM,18.901,,,,
316,06/14/23 01:30:00  PM,17.094,,,,
317,06/14/23 02:00:00  PM,17.950,,,,
318,06/14/23 02:30:00  PM,32.086,,,,
319,06/14/23 03:00:00  PM,30.963,,,,
320,06/14/23 03:30:00  PM,18.806,,,,
321,06/14/23 04:00:00  PM,24.931,,,,
322,06/14/23 04:30:00  PM,18.236,,,,
323,06/14/23 05:00:00  PM,15.473,,,,
324,06/14/23 05:30:00  PM,14.230,,,,
325,06/14/23 06:00:00  PM,12.013,,,,
326,06/14/23 06:30:00  PM,11.431,,,,
327,06/14/23 07:00:00  PM,12.013,,,,
328,06/14/23 07:30:00  PM,11.916,,,,
329,06/14/23 08:00:00  PM,10.553,,,,
330,06/14/23 08:30:00  PM,9.768,,,,
331,06/14/23 09:00:00  PM,8.779,,,,
332,06/14/23 09:30:00  PM,8.382,,,,
333,06/14/23 10:00:00  PM,7.983,,,,
334,06/14/23 10:30:00  PM,8.082,,,,
335,06/14/23 11:00:00  PM,7.882,,,,
336,06/14/23 11:30:00  PM,7.882,,,,
337,06/15/23 12:00:00  AM,7.682,,,,
338,06/15/23 12:30:00  AM,7.682,,,,
339,06/15/23 01:00:00  AM,7.582,,,,
340,06/15/23 01:30:00  AM,7.582,,,,
341,06/15/23 02:00:00  AM,7.481,,,,
342,06/15/23 02:30:00  AM,6.877,,,,
343,06/15/23 03:00:00  AM,6.978,,,,
344,06/15/23 03:30:00  AM,6.573,,,,
345,06/15/23 04:00:00  AM,6.268,,,,
346,06/15/23 04:30:00  AM,5.860,,,,
347,06/15/23 05:00:00  AM,5.962,,,,
348,06/15/23 05:30:00  AM,6.877,,,,
349,06/15/23 06:00:00  AM,7.582,,,,
350,06/15/23 06:30:00  AM,7.983,,,,
351,06/15/23 07:00:00  AM,8.879,,,,
352,06/15/23 07:30:00  AM,9.669,,,,
353,06/15/23 08:00:00  AM,10.651,,,,
354,06/15/23 08:30:00  AM,11.041,,,,
355,06/15/23 09:00:00  AM,12.980,,,,
356,06/15/23 09:30:00  AM,13.846,,,,
357,06/15/23 10:00:00  AM,13.846,,,,
358,06/15/23 10:30:00  AM,17.760,,,,
359,06/15/23 11:00:00  AM,14.517,,,,
360,06/15/23 11:30:00  AM,15.760,,,,
361,06/15/23 12:00:00  PM,16.427,,,,
362,06/15/23 12:30:00  PM,36.403,,,,
363,06/15/23 01:00:00  PM,41.225,,,,
364,06/15/23 01:30:00  PM,30.659,,,,
365,06/15/23 02:00:00  PM,39.729,,,,
366,06/15/23 02:30:00  PM,36.728,,,,
367,06/15/23 03:00:00  PM,40.530,,,,
368,06/15/23 03:30:00  PM,36.511,,,,
369,06/15/23 04:00:00  PM,38.938,,,,
370,06/15/23 04:30:00  PM,33.014,,,,
371,06/15/23 05:00:00  PM,21.282,,,,
372,06/15/23 05:30:00  PM,20.138,,,,
373,06/15/23 06:00:00  PM,18.140,,,,
374,06/15/23 06:30:00  PM,19.282,,,,
375,06/15/23 07:00:00  PM,17.189,,,,
376,06/15/23 07:30:00  PM,14.900,,,,
377,06/15/23 08:00:00  PM,14.517,,,,
378,06/15/23 08:30:00  PM,14.230,,,,
379,06/15/23 09:00:00  PM,13.269,,,,
380,06/15/23 09:30:00  PM,12.594,,,,
381,06/15/23 10:00:00  PM,12.110,,,,
382,06/15/23 10:30:00  PM,11.431,,,,
383,06/15/23 11:00:00  PM,11.334,,,,
384,06/15/23 11:30:00  PM,10.651,,,,
385,06/16/23 12:00:00  AM,10.161,,,,
386,06/16/23 12:30:00  AM,9.373,,,,
387,06/16/23 01:00:00  AM,7.882,,,,
388,06/16/23 01:30:00  AM,6.978,,,,
389,06/16/23 02:00:00  AM,7.582,,,,
390,06/16/23 02:30:00  AM,8.382,,,,
391,06/16/23 03:00:00  AM,8.581,,,,
392,06/16/23 03:30:00  AM,8.481,,,,
393,06/16/23 04:00:00  AM,8.680,,,,
394,06/16/23 04:30:00  AM,8.879,,,,
395,06/16/23 05:00:00  AM,8.481,,,,
396,06/16/23 05:30:00  AM,7.582,,,,
397,06/16/23 06:00:00  AM,8.282,,,,
398,06/16/23 06:30:00  AM,9.768,,,,
399,06/16/23 07:00:00  AM,10.455,,,,
400,06/16/23 07:30:00  AM,11.819,,,,
401,06/16/23 08:00:00  AM,12.594,,,,
402,06/16/23 08:30:00  AM,14.996,,,,
403,06/16/23 09:00:00  AM,16.618,,,,
404,06/16/23 09:30:00  AM,18.806,,,,
405,06/16/23 10:00:00  AM,19.567,,,,
406,06/16/23 10:30:00  AM,20.329,,,,
407,06/16/23 11:00:00  AM,20.805,,,,
408,06/16/23 11:30:00  AM,21.282,,,,
409,06/16/23 12:00:00  PM,24.738,,,,
410,06/16/23 12:30:00  PM,28.357,,,,
411,06/16/23 01:00:00  PM,31.472,,,,
412,06/16/23 01:30:00  PM,22.908,,,,
413,06/16/23 02:00:00  PM,22.812,,,,
414,06/16/23 02:30:00  PM,23.773,,,,
415,06/16/23 03:00:00  PM,20.043,,,,
416,06/16/23 03:30:00  PM,19.472,,,,
417,06/16/23 04:00:00  PM,18.140,,,,
418,06/16/23 04:30:00  PM,15.664,,,,
419,06/16/23 05:00:00  PM,16.332,,,,
420,06/16/23 05:30:00  PM,15.378,,,,
421,06/16/23 06:00:00  PM,15.855,,,,
422,06/16/23 06:30:00  PM,15.855,,,,
423,06/16/23 07:00:00  PM,14.804,,,,
424,06/16/23 07:30:00  PM,13.558,,,,
425,06/16/23 08:00:00  PM,12.690,,,,
426,06/16/23 08:30:00  PM,12.110,,,,
427,06/16/23 09:00:00  PM,11.431,,,,
428,06/16/23 09:30:00  PM,11.041,,,,
429,06/16/23 10:00:00  PM,10.944,,,,
430,06/16/23 10:30:00  PM,10.651,,,,
431,06/16/23 11:00:00  PM,10.259,,,,
432,06/16/23 11:30:00  PM,8.879,,,,
433,06/17/23 12:00:00  AM,8.082,,,,
434,06/17/23 12:30:00  AM,7.079,,,,
435,06/17/23 01:00:00  AM,6.166,,,,
436,06/17/23 01:30:00  AM,6.166,,,,
437,06/17/23 02:00:00  AM,6.370,,,,
438,06/17/23 02:30:00  AM,6.775,,,,
439,06/17/23 03:00:00  AM,6.573,,,,
440,06/17/23 03:30:00  AM,6.674,,,,
441,06/17/23 04:00:00  AM,7.280,,,,
442,06/17/23 04:30:00  AM,7.582,,,,
443,06/17/23 05:00:00  AM,6.573,,,,
444,06/17/23 05:30:00  AM,6.775,,,,
445,06/17/23 06:00:00  AM,7.280,,,,
446,06/17/23 06:30:00  AM,7.381,,,,
447,06/17/23 07:00:00  AM,7.582,,,,
448,06/17/23 07:30:00  AM,17.855,,,,
449,06/17/23 08:00:00  AM,15.091,,,,
450,06/17/23 08:30:00  AM,12.401,,,,
451,06/17/23 09:00:00  AM,13.750,,,,
452,06/17/23 09:30:00  AM,14.900,,,,
453,06/17/23 10:00:00  AM,16.808,,,,
454,06/17/23 10:30:00  AM,21.091,,,,
455,06/17/23 11:00:00  AM,15.664,,,,
456,06/17/23 11:30:00  AM,16.141,,,,
457,06/17/23 12:00:00  PM,16.523,,,,
458,06/17/23 12:30:00  PM,34.479,,,,
459,06/17/23 01:00:00  PM,40.992,,,,
460,06/17/23 01:30:00  PM,29.953,,,,
461,06/17/23 02:00:00  PM,38.046,,,,
462,06/17/23 02:30:00  PM,33.222,,,,
463,06/17/23 03:00:00  PM,34.796,,,,
464,06/17/23 03:30:00  PM,22.717,,,,
465,06/17/23 04:00:00  PM,24.448,,,,
466,06/17/23 04:30:00  PM,20.043,,,,
