"Plot Title: OTC-3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10162897, SEN S/N: 10162897, LBL: ground temp)","Coupler Attached (LGR S/N: 10162897)","Host Connected (LGR S/N: 10162897)","Stopped (LGR S/N: 10162897)","End Of File (LGR S/N: 10162897)"
311,06/14/23 11:00:00  AM,14.709,,,,
312,06/14/23 11:30:00  AM,14.038,,,,
313,06/14/23 12:00:00  PM,12.207,,,,
314,06/14/23 12:30:00  PM,17.189,,,,
315,06/14/23 01:00:00  PM,16.141,,,,
316,06/14/23 01:30:00  PM,16.141,,,,
317,06/14/23 02:00:00  PM,16.808,,,,
318,06/14/23 02:30:00  PM,18.140,,,,
319,06/14/23 03:00:00  PM,22.429,,,,
320,06/14/23 03:30:00  PM,16.618,,,,
321,06/14/23 04:00:00  PM,17.379,,,,
322,06/14/23 04:30:00  PM,14.421,,,,
323,06/14/23 05:00:00  PM,13.750,,,,
324,06/14/23 05:30:00  PM,13.173,,,,
325,06/14/23 06:00:00  PM,10.944,,,,
326,06/14/23 06:30:00  PM,10.259,,,,
327,06/14/23 07:00:00  PM,10.846,,,,
328,06/14/23 07:30:00  PM,10.944,,,,
329,06/14/23 08:00:00  PM,9.768,,,,
330,06/14/23 08:30:00  PM,9.176,,,,
331,06/14/23 09:00:00  PM,8.182,,,,
332,06/14/23 09:30:00  PM,7.782,,,,
333,06/14/23 10:00:00  PM,7.481,,,,
334,06/14/23 10:30:00  PM,7.582,,,,
335,06/14/23 11:00:00  PM,7.381,,,,
336,06/14/23 11:30:00  PM,7.381,,,,
337,06/15/23 12:00:00  AM,7.280,,,,
338,06/15/23 12:30:00  AM,7.280,,,,
339,06/15/23 01:00:00  AM,7.179,,,,
340,06/15/23 01:30:00  AM,7.179,,,,
341,06/15/23 02:00:00  AM,7.179,,,,
342,06/15/23 02:30:00  AM,6.573,,,,
343,06/15/23 03:00:00  AM,6.775,,,,
344,06/15/23 03:30:00  AM,6.471,,,,
345,06/15/23 04:00:00  AM,6.268,,,,
346,06/15/23 04:30:00  AM,5.860,,,,
347,06/15/23 05:00:00  AM,5.962,,,,
348,06/15/23 05:30:00  AM,6.674,,,,
349,06/15/23 06:00:00  AM,7.179,,,,
350,06/15/23 06:30:00  AM,7.582,,,,
351,06/15/23 07:00:00  AM,8.182,,,,
352,06/15/23 07:30:00  AM,8.879,,,,
353,06/15/23 08:00:00  AM,9.768,,,,
354,06/15/23 08:30:00  AM,9.965,,,,
355,06/15/23 09:00:00  AM,11.334,,,,
356,06/15/23 09:30:00  AM,12.110,,,,
357,06/15/23 10:00:00  AM,12.401,,,,
358,06/15/23 10:30:00  AM,11.722,,,,
359,06/15/23 11:00:00  AM,11.819,,,,
360,06/15/23 11:30:00  AM,12.883,,,,
361,06/15/23 12:00:00  PM,14.230,,,,
362,06/15/23 12:30:00  PM,20.043,,,,
363,06/15/23 01:00:00  PM,32.188,,,,
364,06/15/23 01:30:00  PM,36.837,,,,
365,06/15/23 02:00:00  PM,38.490,,,,
366,06/15/23 02:30:00  PM,23.966,,,,
367,06/15/23 03:00:00  PM,27.075,,,,
368,06/15/23 03:30:00  PM,31.472,,,,
369,06/15/23 04:00:00  PM,20.329,,,,
370,06/15/23 04:30:00  PM,17.570,,,,
371,06/15/23 05:00:00  PM,16.618,,,,
372,06/15/23 05:30:00  PM,16.141,,,,
373,06/15/23 06:00:00  PM,15.855,,,,
374,06/15/23 06:30:00  PM,17.284,,,,
375,06/15/23 07:00:00  PM,15.760,,,,
376,06/15/23 07:30:00  PM,13.750,,,,
377,06/15/23 08:00:00  PM,13.365,,,,
378,06/15/23 08:30:00  PM,13.173,,,,
379,06/15/23 09:00:00  PM,12.304,,,,
380,06/15/23 09:30:00  PM,11.722,,,,
381,06/15/23 10:00:00  PM,11.334,,,,
382,06/15/23 10:30:00  PM,10.846,,,,
383,06/15/23 11:00:00  PM,10.748,,,,
384,06/15/23 11:30:00  PM,10.161,,,,
385,06/16/23 12:00:00  AM,9.866,,,,
386,06/16/23 12:30:00  AM,9.176,,,,
387,06/16/23 01:00:00  AM,7.882,,,,
388,06/16/23 01:30:00  AM,7.079,,,,
389,06/16/23 02:00:00  AM,7.481,,,,
390,06/16/23 02:30:00  AM,7.983,,,,
391,06/16/23 03:00:00  AM,8.282,,,,
392,06/16/23 03:30:00  AM,8.282,,,,
393,06/16/23 04:00:00  AM,8.481,,,,
394,06/16/23 04:30:00  AM,8.581,,,,
395,06/16/23 05:00:00  AM,8.382,,,,
396,06/16/23 05:30:00  AM,7.682,,,,
397,06/16/23 06:00:00  AM,7.983,,,,
398,06/16/23 06:30:00  AM,9.077,,,,
399,06/16/23 07:00:00  AM,9.669,,,,
400,06/16/23 07:30:00  AM,10.259,,,,
401,06/16/23 08:00:00  AM,10.846,,,,
402,06/16/23 08:30:00  AM,12.690,,,,
403,06/16/23 09:00:00  AM,14.325,,,,
404,06/16/23 09:30:00  AM,16.618,,,,
405,06/16/23 10:00:00  AM,17.570,,,,
406,06/16/23 10:30:00  AM,17.950,,,,
407,06/16/23 11:00:00  AM,18.045,,,,
408,06/16/23 11:30:00  AM,18.331,,,,
409,06/16/23 12:00:00  PM,22.046,,,,
410,06/16/23 12:30:00  PM,22.812,,,,
411,06/16/23 01:00:00  PM,26.977,,,,
412,06/16/23 01:30:00  PM,20.901,,,,
413,06/16/23 02:00:00  PM,20.805,,,,
414,06/16/23 02:30:00  PM,21.664,,,,
415,06/16/23 03:00:00  PM,18.901,,,,
416,06/16/23 03:30:00  PM,17.950,,,,
417,06/16/23 04:00:00  PM,17.475,,,,
418,06/16/23 04:30:00  PM,14.709,,,,
419,06/16/23 05:00:00  PM,14.996,,,,
420,06/16/23 05:30:00  PM,14.325,,,,
421,06/16/23 06:00:00  PM,14.900,,,,
422,06/16/23 06:30:00  PM,14.804,,,,
423,06/16/23 07:00:00  PM,13.846,,,,
424,06/16/23 07:30:00  PM,12.883,,,,
425,06/16/23 08:00:00  PM,12.110,,,,
426,06/16/23 08:30:00  PM,11.722,,,,
427,06/16/23 09:00:00  PM,11.139,,,,
428,06/16/23 09:30:00  PM,10.748,,,,
429,06/16/23 10:00:00  PM,10.553,,,,
430,06/16/23 10:30:00  PM,10.259,,,,
431,06/16/23 11:00:00  PM,9.768,,,,
432,06/16/23 11:30:00  PM,8.581,,,,
433,06/17/23 12:00:00  AM,7.782,,,,
434,06/17/23 12:30:00  AM,7.079,,,,
435,06/17/23 01:00:00  AM,6.370,,,,
436,06/17/23 01:30:00  AM,6.268,,,,
437,06/17/23 02:00:00  AM,6.471,,,,
438,06/17/23 02:30:00  AM,6.775,,,,
439,06/17/23 03:00:00  AM,6.674,,,,
440,06/17/23 03:30:00  AM,6.775,,,,
441,06/17/23 04:00:00  AM,7.280,,,,
442,06/17/23 04:30:00  AM,7.381,,,,
443,06/17/23 05:00:00  AM,6.573,,,,
444,06/17/23 05:30:00  AM,6.674,,,,
445,06/17/23 06:00:00  AM,7.079,,,,
446,06/17/23 06:30:00  AM,7.280,,,,
447,06/17/23 07:00:00  AM,6.978,,,,
448,06/17/23 07:30:00  AM,9.373,,,,
449,06/17/23 08:00:00  AM,9.866,,,,
450,06/17/23 08:30:00  AM,10.161,,,,
451,06/17/23 09:00:00  AM,11.334,,,,
452,06/17/23 09:30:00  AM,12.787,,,,
453,06/17/23 10:00:00  AM,14.134,,,,
454,06/17/23 10:30:00  AM,14.325,,,,
455,06/17/23 11:00:00  AM,12.594,,,,
456,06/17/23 11:30:00  AM,12.980,,,,
457,06/17/23 12:00:00  PM,14.230,,,,
458,06/17/23 12:30:00  PM,18.711,,,,
459,06/17/23 01:00:00  PM,34.374,,,,
460,06/17/23 01:30:00  PM,39.957,,,,
461,06/17/23 02:00:00  PM,39.729,,,,
462,06/17/23 02:30:00  PM,23.484,,,,
463,06/17/23 03:00:00  PM,26.488,,,,
464,06/17/23 03:30:00  PM,20.901,,,,
465,06/17/23 04:00:00  PM,20.138,,,,
466,06/17/23 04:30:00  PM,17.950,,,,
467,06/17/23 05:00:00  PM,16.618,,,,
468,06/17/23 05:30:00  PM,15.378,,,,
469,06/17/23 06:00:00  PM,14.613,,,,
470,06/17/23 06:30:00  PM,13.750,,,,
471,06/17/23 07:00:00  PM,12.497,,,,
472,06/17/23 07:30:00  PM,11.139,,,,
473,06/17/23 08:00:00  PM,10.161,,,,
474,06/17/23 08:30:00  PM,9.176,,,,
475,06/17/23 09:00:00  PM,8.581,,,,
476,06/17/23 09:30:00  PM,8.182,,,,
477,06/17/23 10:00:00  PM,7.782,,,,
478,06/17/23 10:30:00  PM,6.674,,,,
479,06/17/23 11:00:00  PM,6.166,,,,
480,06/17/23 11:30:00  PM,5.757,,,,
481,06/18/23 12:00:00  AM,5.552,,,,
