"Plot Title: CON-6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20173906, SEN S/N: 20173906, LBL: ground temperature)","Coupler Attached (LGR S/N: 20173906)","Host Connected (LGR S/N: 20173906)","Stopped (LGR S/N: 20173906)","End Of File (LGR S/N: 20173906)"
207,06/12/23 07:00:00  AM,6.877,,,,
208,06/12/23 07:30:00  AM,8.382,,,,
209,06/12/23 08:00:00  AM,9.965,,,,
210,06/12/23 08:30:00  AM,12.980,,,,
211,06/12/23 09:00:00  AM,16.237,,,,
212,06/12/23 09:30:00  AM,19.282,,,,
213,06/12/23 10:00:00  AM,30.862,,,,
214,06/12/23 10:30:00  AM,26.781,,,,
215,06/12/23 11:00:00  AM,23.292,,,,
216,06/12/23 11:30:00  AM,21.855,,,,
217,06/12/23 12:00:00  PM,21.664,,,,
218,06/12/23 12:30:00  PM,22.142,,,,
219,06/12/23 01:00:00  PM,22.333,,,,
220,06/12/23 01:30:00  PM,23.004,,,,
221,06/12/23 02:00:00  PM,23.581,,,,
222,06/12/23 02:30:00  PM,26.390,,,,
223,06/12/23 03:00:00  PM,27.272,,,,
224,06/12/23 03:30:00  PM,40.415,,,,
225,06/12/23 04:00:00  PM,33.953,,,,
226,06/12/23 04:30:00  PM,28.953,,,,
227,06/12/23 05:00:00  PM,26.879,,,,
228,06/12/23 05:30:00  PM,24.448,,,,
229,06/12/23 06:00:00  PM,25.708,,,,
230,06/12/23 06:30:00  PM,23.100,,,,
231,06/12/23 07:00:00  PM,20.615,,,,
232,06/12/23 07:30:00  PM,21.091,,,,
233,06/12/23 08:00:00  PM,19.567,,,,
234,06/12/23 08:30:00  PM,17.855,,,,
235,06/12/23 09:00:00  PM,16.141,,,,
236,06/12/23 09:30:00  PM,14.421,,,,
237,06/12/23 10:00:00  PM,13.461,,,,
238,06/12/23 10:30:00  PM,12.883,,,,
239,06/12/23 11:00:00  PM,12.110,,,,
240,06/12/23 11:30:00  PM,11.819,,,,
241,06/13/23 12:00:00  AM,11.334,,,,
242,06/13/23 12:30:00  AM,10.846,,,,
243,06/13/23 01:00:00  AM,10.161,,,,
244,06/13/23 01:30:00  AM,9.768,,,,
245,06/13/23 02:00:00  AM,9.571,,,,
246,06/13/23 02:30:00  AM,9.275,,,,
247,06/13/23 03:00:00  AM,8.779,,,,
248,06/13/23 03:30:00  AM,8.581,,,,
249,06/13/23 04:00:00  AM,8.581,,,,
250,06/13/23 04:30:00  AM,7.882,,,,
251,06/13/23 05:00:00  AM,7.782,,,,
252,06/13/23 05:30:00  AM,8.282,,,,
253,06/13/23 06:00:00  AM,8.680,,,,
254,06/13/23 06:30:00  AM,8.978,,,,
255,06/13/23 07:00:00  AM,9.176,,,,
256,06/13/23 07:30:00  AM,11.431,,,,
257,06/13/23 08:00:00  AM,13.750,,,,
258,06/13/23 08:30:00  AM,15.951,,,,
259,06/13/23 09:00:00  AM,18.426,,,,
260,06/13/23 09:30:00  AM,20.234,,,,
261,06/13/23 10:00:00  AM,23.966,,,,
262,06/13/23 10:30:00  AM,25.610,,,,
263,06/13/23 11:00:00  AM,23.484,,,,
264,06/13/23 11:30:00  AM,22.046,,,,
265,06/13/23 12:00:00  PM,21.855,,,,
266,06/13/23 12:30:00  PM,22.142,,,,
267,06/13/23 01:00:00  PM,22.621,,,,
268,06/13/23 01:30:00  PM,23.292,,,,
269,06/13/23 02:00:00  PM,24.545,,,,
270,06/13/23 02:30:00  PM,20.996,,,,
271,06/13/23 03:00:00  PM,16.713,,,,
272,06/13/23 03:30:00  PM,16.618,,,,
273,06/13/23 04:00:00  PM,14.230,,,,
274,06/13/23 04:30:00  PM,13.365,,,,
275,06/13/23 05:00:00  PM,13.558,,,,
276,06/13/23 05:30:00  PM,14.325,,,,
277,06/13/23 06:00:00  PM,13.461,,,,
278,06/13/23 06:30:00  PM,11.625,,,,
279,06/13/23 07:00:00  PM,11.625,,,,
280,06/13/23 07:30:00  PM,10.846,,,,
281,06/13/23 08:00:00  PM,9.965,,,,
282,06/13/23 08:30:00  PM,9.077,,,,
283,06/13/23 09:00:00  PM,7.582,,,,
284,06/13/23 09:30:00  PM,7.079,,,,
285,06/13/23 10:00:00  PM,7.280,,,,
286,06/13/23 10:30:00  PM,7.280,,,,
287,06/13/23 11:00:00  PM,6.877,,,,
288,06/13/23 11:30:00  PM,6.370,,,,
289,06/14/23 12:00:00  AM,5.552,,,,
290,06/14/23 12:30:00  AM,5.552,,,,
291,06/14/23 01:00:00  AM,5.962,,,,
292,06/14/23 01:30:00  AM,5.962,,,,
293,06/14/23 02:00:00  AM,6.064,,,,
294,06/14/23 02:30:00  AM,6.064,,,,
295,06/14/23 03:00:00  AM,5.655,,,,
296,06/14/23 03:30:00  AM,5.347,,,,
297,06/14/23 04:00:00  AM,5.450,,,,
298,06/14/23 04:30:00  AM,5.450,,,,
299,06/14/23 05:00:00  AM,5.450,,,,
300,06/14/23 05:30:00  AM,5.552,,,,
301,06/14/23 06:00:00  AM,5.655,,,,
302,06/14/23 06:30:00  AM,5.860,,,,
303,06/14/23 07:00:00  AM,6.674,,,,
304,06/14/23 07:30:00  AM,6.573,,,,
305,06/14/23 08:00:00  AM,6.775,,,,
306,06/14/23 08:30:00  AM,7.882,,,,
307,06/14/23 09:00:00  AM,8.282,,,,
308,06/14/23 09:30:00  AM,11.528,,,,
309,06/14/23 10:00:00  AM,10.944,,,,
310,06/14/23 10:30:00  AM,13.173,,,,
311,06/14/23 11:00:00  AM,17.094,,,,
312,06/14/23 11:30:00  AM,14.421,,,,
313,06/14/23 12:00:00  PM,12.497,,,,
314,06/14/23 12:30:00  PM,14.134,,,,
315,06/14/23 01:00:00  PM,14.325,,,,
316,06/14/23 01:30:00  PM,14.804,,,,
317,06/14/23 02:00:00  PM,14.900,,,,
318,06/14/23 02:30:00  PM,17.094,,,,
319,06/14/23 03:00:00  PM,19.377,,,,
320,06/14/23 03:30:00  PM,16.999,,,,
321,06/14/23 04:00:00  PM,21.855,,,,
322,06/14/23 04:30:00  PM,15.473,,,,
323,06/14/23 05:00:00  PM,14.325,,,,
324,06/14/23 05:30:00  PM,13.750,,,,
325,06/14/23 06:00:00  PM,11.528,,,,
326,06/14/23 06:30:00  PM,10.846,,,,
327,06/14/23 07:00:00  PM,11.334,,,,
328,06/14/23 07:30:00  PM,11.431,,,,
329,06/14/23 08:00:00  PM,10.357,,,,
330,06/14/23 08:30:00  PM,9.571,,,,
331,06/14/23 09:00:00  PM,8.481,,,,
332,06/14/23 09:30:00  PM,8.082,,,,
333,06/14/23 10:00:00  PM,7.582,,,,
334,06/14/23 10:30:00  PM,7.682,,,,
335,06/14/23 11:00:00  PM,7.582,,,,
336,06/14/23 11:30:00  PM,7.582,,,,
337,06/15/23 12:00:00  AM,7.481,,,,
338,06/15/23 12:30:00  AM,7.381,,,,
339,06/15/23 01:00:00  AM,7.381,,,,
340,06/15/23 01:30:00  AM,7.381,,,,
341,06/15/23 02:00:00  AM,7.280,,,,
342,06/15/23 02:30:00  AM,6.674,,,,
343,06/15/23 03:00:00  AM,6.877,,,,
344,06/15/23 03:30:00  AM,6.573,,,,
345,06/15/23 04:00:00  AM,6.370,,,,
346,06/15/23 04:30:00  AM,5.860,,,,
347,06/15/23 05:00:00  AM,6.064,,,,
348,06/15/23 05:30:00  AM,6.674,,,,
349,06/15/23 06:00:00  AM,7.381,,,,
350,06/15/23 06:30:00  AM,7.782,,,,
351,06/15/23 07:00:00  AM,8.481,,,,
352,06/15/23 07:30:00  AM,9.472,,,,
353,06/15/23 08:00:00  AM,10.357,,,,
354,06/15/23 08:30:00  AM,10.748,,,,
355,06/15/23 09:00:00  AM,12.304,,,,
356,06/15/23 09:30:00  AM,13.558,,,,
357,06/15/23 10:00:00  AM,22.908,,,,
358,06/15/23 10:30:00  AM,20.234,,,,
359,06/15/23 11:00:00  AM,16.332,,,,
360,06/15/23 11:30:00  AM,15.091,,,,
361,06/15/23 12:00:00  PM,15.378,,,,
362,06/15/23 12:30:00  PM,16.332,,,,
363,06/15/23 01:00:00  PM,16.808,,,,
364,06/15/23 01:30:00  PM,18.521,,,,
365,06/15/23 02:00:00  PM,19.662,,,,
366,06/15/23 02:30:00  PM,20.043,,,,
367,06/15/23 03:00:00  PM,21.091,,,,
368,06/15/23 03:30:00  PM,34.163,,,,
369,06/15/23 04:00:00  PM,30.356,,,,
370,06/15/23 04:30:00  PM,20.519,,,,
371,06/15/23 05:00:00  PM,18.426,,,,
372,06/15/23 05:30:00  PM,17.665,,,,
373,06/15/23 06:00:00  PM,18.616,,,,
374,06/15/23 06:30:00  PM,18.331,,,,
375,06/15/23 07:00:00  PM,16.523,,,,
376,06/15/23 07:30:00  PM,14.613,,,,
377,06/15/23 08:00:00  PM,14.038,,,,
378,06/15/23 08:30:00  PM,13.461,,,,
379,06/15/23 09:00:00  PM,12.497,,,,
380,06/15/23 09:30:00  PM,11.722,,,,
381,06/15/23 10:00:00  PM,11.334,,,,
382,06/15/23 10:30:00  PM,10.846,,,,
383,06/15/23 11:00:00  PM,10.846,,,,
384,06/15/23 11:30:00  PM,10.259,,,,
385,06/16/23 12:00:00  AM,9.669,,,,
386,06/16/23 12:30:00  AM,8.978,,,,
387,06/16/23 01:00:00  AM,7.682,,,,
388,06/16/23 01:30:00  AM,6.775,,,,
389,06/16/23 02:00:00  AM,7.179,,,,
390,06/16/23 02:30:00  AM,7.882,,,,
391,06/16/23 03:00:00  AM,8.282,,,,
392,06/16/23 03:30:00  AM,8.182,,,,
393,06/16/23 04:00:00  AM,8.481,,,,
394,06/16/23 04:30:00  AM,8.581,,,,
395,06/16/23 05:00:00  AM,8.282,,,,
396,06/16/23 05:30:00  AM,7.582,,,,
397,06/16/23 06:00:00  AM,8.182,,,,
398,06/16/23 06:30:00  AM,9.472,,,,
399,06/16/23 07:00:00  AM,10.259,,,,
400,06/16/23 07:30:00  AM,11.139,,,,
401,06/16/23 08:00:00  AM,11.819,,,,
402,06/16/23 08:30:00  AM,14.038,,,,
403,06/16/23 09:00:00  AM,16.237,,,,
404,06/16/23 09:30:00  AM,18.140,,,,
405,06/16/23 10:00:00  AM,20.234,,,,
406,06/16/23 10:30:00  AM,19.472,,,,
407,06/16/23 11:00:00  AM,20.043,,,,
408,06/16/23 11:30:00  AM,20.519,,,,
409,06/16/23 12:00:00  PM,23.196,,,,
410,06/16/23 12:30:00  PM,21.951,,,,
411,06/16/23 01:00:00  PM,22.238,,,,
412,06/16/23 01:30:00  PM,20.996,,,,
413,06/16/23 02:00:00  PM,20.519,,,,
414,06/16/23 02:30:00  PM,21.473,,,,
415,06/16/23 03:00:00  PM,19.472,,,,
416,06/16/23 03:30:00  PM,18.996,,,,
417,06/16/23 04:00:00  PM,18.045,,,,
418,06/16/23 04:30:00  PM,15.378,,,,
419,06/16/23 05:00:00  PM,15.187,,,,
420,06/16/23 05:30:00  PM,14.900,,,,
421,06/16/23 06:00:00  PM,15.378,,,,
422,06/16/23 06:30:00  PM,15.760,,,,
423,06/16/23 07:00:00  PM,14.900,,,,
424,06/16/23 07:30:00  PM,13.558,,,,
425,06/16/23 08:00:00  PM,12.787,,,,
426,06/16/23 08:30:00  PM,12.110,,,,
427,06/16/23 09:00:00  PM,11.528,,,,
428,06/16/23 09:30:00  PM,10.944,,,,
429,06/16/23 10:00:00  PM,10.846,,,,
430,06/16/23 10:30:00  PM,10.455,,,,
431,06/16/23 11:00:00  PM,10.063,,,,
432,06/16/23 11:30:00  PM,8.481,,,,
433,06/17/23 12:00:00  AM,7.682,,,,
434,06/17/23 12:30:00  AM,6.775,,,,
435,06/17/23 01:00:00  AM,5.962,,,,
436,06/17/23 01:30:00  AM,5.962,,,,
437,06/17/23 02:00:00  AM,6.268,,,,
438,06/17/23 02:30:00  AM,6.573,,,,
439,06/17/23 03:00:00  AM,6.471,,,,
440,06/17/23 03:30:00  AM,6.573,,,,
441,06/17/23 04:00:00  AM,7.280,,,,
442,06/17/23 04:30:00  AM,7.481,,,,
443,06/17/23 05:00:00  AM,6.573,,,,
444,06/17/23 05:30:00  AM,6.674,,,,
445,06/17/23 06:00:00  AM,7.280,,,,
446,06/17/23 06:30:00  AM,7.782,,,,
447,06/17/23 07:00:00  AM,6.978,,,,
448,06/17/23 07:30:00  AM,9.373,,,,
449,06/17/23 08:00:00  AM,10.553,,,,
450,06/17/23 08:30:00  AM,10.944,,,,
451,06/17/23 09:00:00  AM,14.230,,,,
452,06/17/23 09:30:00  AM,16.713,,,,
453,06/17/23 10:00:00  AM,26.000,,,,
454,06/17/23 10:30:00  AM,22.621,,,,
455,06/17/23 11:00:00  AM,17.760,,,,
456,06/17/23 11:30:00  AM,15.855,,,,
457,06/17/23 12:00:00  PM,16.141,,,,
458,06/17/23 12:30:00  PM,16.046,,,,
459,06/17/23 01:00:00  PM,17.570,,,,
460,06/17/23 01:30:00  PM,19.187,,,,
461,06/17/23 02:00:00  PM,18.331,,,,
462,06/17/23 02:30:00  PM,18.236,,,,
463,06/17/23 03:00:00  PM,21.091,,,,
464,06/17/23 03:30:00  PM,20.043,,,,
465,06/17/23 04:00:00  PM,21.187,,,,
466,06/17/23 04:30:00  PM,18.331,,,,
467,06/17/23 05:00:00  PM,16.713,,,,
468,06/17/23 05:30:00  PM,15.282,,,,
469,06/17/23 06:00:00  PM,14.613,,,,
470,06/17/23 06:30:00  PM,13.846,,,,
471,06/17/23 07:00:00  PM,12.594,,,,
472,06/17/23 07:30:00  PM,11.236,,,,
473,06/17/23 08:00:00  PM,10.259,,,,
474,06/17/23 08:30:00  PM,9.275,,,,
475,06/17/23 09:00:00  PM,8.581,,,,
476,06/17/23 09:30:00  PM,8.082,,,,
477,06/17/23 10:00:00  PM,7.782,,,,
478,06/17/23 10:30:00  PM,6.471,,,,
479,06/17/23 11:00:00  PM,5.962,,,,
480,06/17/23 11:30:00  PM,5.450,,,,
481,06/18/23 12:00:00  AM,5.347,,,,
482,06/18/23 12:30:00  AM,5.244,,,,
483,06/18/23 01:00:00  AM,5.141,,,,
484,06/18/23 01:30:00  AM,4.623,,,,
485,06/18/23 02:00:00  AM,4.415,,,,
486,06/18/23 02:30:00  AM,4.311,,,,
487,06/18/23 03:00:00  AM,3.578,,,,
488,06/18/23 03:30:00  AM,2.943,,,,
489,06/18/23 04:00:00  AM,4.311,,,,
490,06/18/23 04:30:00  AM,4.519,,,,
491,06/18/23 05:00:00  AM,3.578,,,,
492,06/18/23 05:30:00  AM,3.998,,,,
493,06/18/23 06:00:00  AM,3.998,,,,
494,06/18/23 06:30:00  AM,4.207,,,,
495,06/18/23 07:00:00  AM,5.037,,,,
496,06/18/23 07:30:00  AM,6.978,,,,
497,06/18/23 08:00:00  AM,9.077,,,,
498,06/18/23 08:30:00  AM,10.553,,,,
499,06/18/23 09:00:00  AM,10.259,,,,
500,06/18/23 09:30:00  AM,11.916,,,,
501,06/18/23 10:00:00  AM,17.379,,,,
502,06/18/23 10:30:00  AM,16.046,,,,
503,06/18/23 11:00:00  AM,12.304,,,,
504,06/18/23 11:30:00  AM,13.173,,,,
505,06/18/23 12:00:00  PM,13.750,,,,
506,06/18/23 12:30:00  PM,9.866,,,,
507,06/18/23 01:00:00  PM,10.553,,,,
508,06/18/23 01:30:00  PM,10.748,,,,
509,06/18/23 02:00:00  PM,10.357,,,,
510,06/18/23 02:30:00  PM,10.651,,,,
511,06/18/23 03:00:00  PM,10.455,,,,
512,06/18/23 03:30:00  PM,22.621,,,,
513,06/18/23 04:00:00  PM,12.110,,,,
514,06/18/23 04:30:00  PM,10.944,,,,
515,06/18/23 05:00:00  PM,11.625,,,,
516,06/18/23 05:30:00  PM,11.139,,,,
517,06/18/23 06:00:00  PM,11.139,,,,
518,06/18/23 06:30:00  PM,9.176,,,,
519,06/18/23 07:00:00  PM,8.481,,,,
520,06/18/23 07:30:00  PM,8.082,,,,
521,06/18/23 08:00:00  PM,7.481,,,,
522,06/18/23 08:30:00  PM,6.674,,,,
523,06/18/23 09:00:00  PM,5.757,,,,
524,06/18/23 09:30:00  PM,4.934,,,,
525,06/18/23 10:00:00  PM,3.998,,,,
526,06/18/23 10:30:00  PM,2.943,,,,
527,06/18/23 11:00:00  PM,1.764,,,,
528,06/18/23 11:30:00  PM,1.221,,,,
529,06/19/23 12:00:00  AM,0.784,,,,
530,06/19/23 12:30:00  AM,1.656,,,,
531,06/19/23 01:00:00  AM,2.195,,,,
532,06/19/23 01:30:00  AM,2.624,,,,
533,06/19/23 02:00:00  AM,2.624,,,,
534,06/19/23 02:30:00  AM,2.303,,,,
535,06/19/23 03:00:00  AM,2.517,,,,
536,06/19/23 03:30:00  AM,2.624,,,,
537,06/19/23 04:00:00  AM,3.155,,,,
538,06/19/23 04:30:00  AM,3.367,,,,
539,06/19/23 05:00:00  AM,3.578,,,,
540,06/19/23 05:30:00  AM,3.683,,,,
541,06/19/23 06:00:00  AM,4.102,,,,
542,06/19/23 06:30:00  AM,4.519,,,,
543,06/19/23 07:00:00  AM,4.831,,,,
544,06/19/23 07:30:00  AM,5.552,,,,
545,06/19/23 08:00:00  AM,6.978,,,,
546,06/19/23 08:30:00  AM,8.581,,,,
547,06/19/23 09:00:00  AM,9.669,,,,
548,06/19/23 09:30:00  AM,11.041,,,,
