"Plot Title: CON-3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10162813, SEN S/N: 10162813, LBL: ground temperature)","Host Connected (LGR S/N: 10162813)","Coupler Attached (LGR S/N: 10162813)","Stopped (LGR S/N: 10162813)","End Of File (LGR S/N: 10162813)"
525,06/18/23 10:00:00  PM,4.311,,,,
526,06/18/23 10:30:00  PM,3.472,,,,
527,06/18/23 11:00:00  PM,2.195,,,,
528,06/18/23 11:30:00  PM,1.548,,,,
529,06/19/23 12:00:00  AM,1.112,,,,
530,06/19/23 12:30:00  AM,1.548,,,,
531,06/19/23 01:00:00  AM,2.088,,,,
532,06/19/23 01:30:00  AM,2.410,,,,
533,06/19/23 02:00:00  AM,2.410,,,,
534,06/19/23 02:30:00  AM,2.303,,,,
535,06/19/23 03:00:00  AM,2.410,,,,
536,06/19/23 03:30:00  AM,2.517,,,,
537,06/19/23 04:00:00  AM,3.049,,,,
538,06/19/23 04:30:00  AM,3.367,,,,
539,06/19/23 05:00:00  AM,3.472,,,,
540,06/19/23 05:30:00  AM,3.578,,,,
541,06/19/23 06:00:00  AM,3.893,,,,
542,06/19/23 06:30:00  AM,4.207,,,,
543,06/19/23 07:00:00  AM,4.519,,,,
544,06/19/23 07:30:00  AM,5.141,,,,
545,06/19/23 08:00:00  AM,6.877,,,,
546,06/19/23 08:30:00  AM,8.282,,,,
547,06/19/23 09:00:00  AM,9.768,,,,
548,06/19/23 09:30:00  AM,12.207,,,,
549,06/19/23 10:00:00  AM,9.077,,,,
550,06/19/23 10:30:00  AM,10.063,,,,
551,06/19/23 11:00:00  AM,10.161,,,,
552,06/19/23 11:30:00  AM,10.944,,,,
553,06/19/23 12:00:00  PM,12.690,,,,
554,06/19/23 12:30:00  PM,13.942,,,,
555,06/19/23 01:00:00  PM,13.558,,,,
556,06/19/23 01:30:00  PM,12.690,,,,
557,06/19/23 02:00:00  PM,12.304,,,,
558,06/19/23 02:30:00  PM,12.883,,,,
559,06/19/23 03:00:00  PM,11.916,,,,
560,06/19/23 03:30:00  PM,10.748,,,,
561,06/19/23 04:00:00  PM,9.866,,,,
562,06/19/23 04:30:00  PM,8.978,,,,
563,06/19/23 05:00:00  PM,8.481,,,,
564,06/19/23 05:30:00  PM,7.782,,,,
565,06/19/23 06:00:00  PM,6.877,,,,
566,06/19/23 06:30:00  PM,6.471,,,,
567,06/19/23 07:00:00  PM,6.573,,,,
568,06/19/23 07:30:00  PM,6.166,,,,
569,06/19/23 08:00:00  PM,5.347,,,,
570,06/19/23 08:30:00  PM,4.623,,,,
571,06/19/23 09:00:00  PM,4.311,,,,
572,06/19/23 09:30:00  PM,4.102,,,,
573,06/19/23 10:00:00  PM,3.788,,,,
574,06/19/23 10:30:00  PM,3.472,,,,
575,06/19/23 11:00:00  PM,3.683,,,,
576,06/19/23 11:30:00  PM,3.683,,,,
577,06/20/23 12:00:00  AM,3.683,,,,
578,06/20/23 12:30:00  AM,3.578,,,,
579,06/20/23 01:00:00  AM,3.578,,,,
580,06/20/23 01:30:00  AM,3.472,,,,
581,06/20/23 02:00:00  AM,3.472,,,,
582,06/20/23 02:30:00  AM,3.472,,,,
583,06/20/23 03:00:00  AM,3.472,,,,
584,06/20/23 03:30:00  AM,3.472,,,,
585,06/20/23 04:00:00  AM,3.261,,,,
586,06/20/23 04:30:00  AM,3.049,,,,
587,06/20/23 05:00:00  AM,3.049,,,,
588,06/20/23 05:30:00  AM,3.049,,,,
589,06/20/23 06:00:00  AM,3.155,,,,
590,06/20/23 06:30:00  AM,3.472,,,,
591,06/20/23 07:00:00  AM,3.998,,,,
592,06/20/23 07:30:00  AM,4.623,,,,
593,06/20/23 08:00:00  AM,4.831,,,,
594,06/20/23 08:30:00  AM,5.141,,,,
595,06/20/23 09:00:00  AM,5.757,,,,
596,06/20/23 09:30:00  AM,6.064,,,,
597,06/20/23 10:00:00  AM,6.064,,,,
598,06/20/23 10:30:00  AM,5.860,,,,
599,06/20/23 11:00:00  AM,6.370,,,,
600,06/20/23 11:30:00  AM,6.674,,,,
601,06/20/23 12:00:00  PM,7.280,,,,
602,06/20/23 12:30:00  PM,10.161,,,,
603,06/20/23 01:00:00  PM,10.651,,,,
604,06/20/23 01:30:00  PM,9.373,,,,
605,06/20/23 02:00:00  PM,8.282,,,,
606,06/20/23 02:30:00  PM,8.879,,,,
607,06/20/23 03:00:00  PM,9.373,,,,
608,06/20/23 03:30:00  PM,9.571,,,,
609,06/20/23 04:00:00  PM,8.581,,,,
610,06/20/23 04:30:00  PM,8.481,,,,
611,06/20/23 05:00:00  PM,9.275,,,,
612,06/20/23 05:30:00  PM,9.571,,,,
613,06/20/23 06:00:00  PM,8.978,,,,
614,06/20/23 06:30:00  PM,8.082,,,,
615,06/20/23 07:00:00  PM,7.481,,,,
616,06/20/23 07:30:00  PM,7.983,,,,
617,06/20/23 08:00:00  PM,7.481,,,,
618,06/20/23 08:30:00  PM,7.079,,,,
619,06/20/23 09:00:00  PM,6.775,,,,
620,06/20/23 09:30:00  PM,6.674,,,,
621,06/20/23 10:00:00  PM,6.573,,,,
622,06/20/23 10:30:00  PM,6.370,,,,
623,06/20/23 11:00:00  PM,6.370,,,,
624,06/20/23 11:30:00  PM,6.268,,,,
625,06/21/23 12:00:00  AM,5.757,,,,
626,06/21/23 12:30:00  AM,5.141,,,,
627,06/21/23 01:00:00  AM,4.311,,,,
628,06/21/23 01:30:00  AM,4.623,,,,
629,06/21/23 02:00:00  AM,5.141,,,,
630,06/21/23 02:30:00  AM,5.450,,,,
631,06/21/23 03:00:00  AM,5.552,,,,
632,06/21/23 03:30:00  AM,5.655,,,,
633,06/21/23 04:00:00  AM,5.757,,,,
634,06/21/23 04:30:00  AM,5.757,,,,
635,06/21/23 05:00:00  AM,5.757,,,,
636,06/21/23 05:30:00  AM,5.860,,,,
637,06/21/23 06:00:00  AM,5.962,,,,
638,06/21/23 06:30:00  AM,6.064,,,,
639,06/21/23 07:00:00  AM,6.370,,,,
640,06/21/23 07:30:00  AM,7.079,,,,
641,06/21/23 08:00:00  AM,7.481,,,,
642,06/21/23 08:30:00  AM,7.381,,,,
643,06/21/23 09:00:00  AM,7.481,,,,
644,06/21/23 09:30:00  AM,7.782,,,,
645,06/21/23 10:00:00  AM,8.382,,,,
646,06/21/23 10:30:00  AM,8.978,,,,
647,06/21/23 11:00:00  AM,8.978,,,,
648,06/21/23 11:30:00  AM,9.669,,,,
649,06/21/23 12:00:00  PM,10.846,,,,
650,06/21/23 12:30:00  PM,10.748,,,,
651,06/21/23 01:00:00  PM,10.651,,,,
652,06/21/23 01:30:00  PM,11.041,,,,
653,06/21/23 02:00:00  PM,10.259,,,,
654,06/21/23 02:30:00  PM,10.063,,,,
655,06/21/23 03:00:00  PM,10.063,,,,
656,06/21/23 03:30:00  PM,11.819,,,,
657,06/21/23 04:00:00  PM,12.497,,,,
658,06/21/23 04:30:00  PM,11.916,,,,
659,06/21/23 05:00:00  PM,11.819,,,,
660,06/21/23 05:30:00  PM,10.651,,,,
661,06/21/23 06:00:00  PM,10.553,,,,
662,06/21/23 06:30:00  PM,10.259,,,,
663,06/21/23 07:00:00  PM,9.965,,,,
664,06/21/23 07:30:00  PM,9.768,,,,
665,06/21/23 08:00:00  PM,9.275,,,,
666,06/21/23 08:30:00  PM,8.481,,,,
667,06/21/23 09:00:00  PM,7.179,,,,
668,06/21/23 09:30:00  PM,6.064,,,,
669,06/21/23 10:00:00  PM,5.450,,,,
670,06/21/23 10:30:00  PM,5.141,,,,
671,06/21/23 11:00:00  PM,4.623,,,,
672,06/21/23 11:30:00  PM,4.415,,,,
673,06/22/23 12:00:00  AM,4.102,,,,
674,06/22/23 12:30:00  AM,3.472,,,,
675,06/22/23 01:00:00  AM,2.730,,,,
676,06/22/23 01:30:00  AM,2.624,,,,
677,06/22/23 02:00:00  AM,2.624,,,,
678,06/22/23 02:30:00  AM,1.656,,,,
679,06/22/23 03:00:00  AM,1.330,,,,
680,06/22/23 03:30:00  AM,1.439,,,,
681,06/22/23 04:00:00  AM,1.872,,,,
682,06/22/23 04:30:00  AM,2.730,,,,
683,06/22/23 05:00:00  AM,2.730,,,,
684,06/22/23 05:30:00  AM,2.624,,,,
685,06/22/23 06:00:00  AM,2.943,,,,
686,06/22/23 06:30:00  AM,3.367,,,,
687,06/22/23 07:00:00  AM,3.788,,,,
688,06/22/23 07:30:00  AM,5.141,,,,
689,06/22/23 08:00:00  AM,7.280,,,,
690,06/22/23 08:30:00  AM,9.176,,,,
691,06/22/23 09:00:00  AM,18.996,,,,
692,06/22/23 09:30:00  AM,28.060,,,,
693,06/22/23 10:00:00  AM,30.862,,,,
694,06/22/23 10:30:00  AM,27.272,,,,
695,06/22/23 11:00:00  AM,24.351,,,,
696,06/22/23 11:30:00  AM,22.908,,,,
697,06/22/23 12:00:00  PM,18.996,,,,
698,06/22/23 12:30:00  PM,19.948,,,,
699,06/22/23 01:00:00  PM,30.154,,,,
700,06/22/23 01:30:00  PM,19.282,,,,
701,06/22/23 02:00:00  PM,18.236,,,,
702,06/22/23 02:30:00  PM,18.616,,,,
703,06/22/23 03:00:00  PM,18.331,,,,
704,06/22/23 03:30:00  PM,19.187,,,,
705,06/22/23 04:00:00  PM,26.097,,,,
706,06/22/23 04:30:00  PM,17.950,,,,
707,06/22/23 05:00:00  PM,16.713,,,,
708,06/22/23 05:30:00  PM,16.427,,,,
709,06/22/23 06:00:00  PM,16.332,,,,
710,06/22/23 06:30:00  PM,14.230,,,,
711,06/22/23 07:00:00  PM,13.365,,,,
712,06/22/23 07:30:00  PM,12.787,,,,
713,06/22/23 08:00:00  PM,11.431,,,,
714,06/22/23 08:30:00  PM,9.866,,,,
715,06/22/23 09:00:00  PM,8.680,,,,
716,06/22/23 09:30:00  PM,7.682,,,,
717,06/22/23 10:00:00  PM,6.877,,,,
718,06/22/23 10:30:00  PM,6.370,,,,
719,06/22/23 11:00:00  PM,6.064,,,,
720,06/22/23 11:30:00  PM,5.141,,,,
721,06/23/23 12:00:00  AM,4.415,,,,
722,06/23/23 12:30:00  AM,3.788,,,,
723,06/23/23 01:00:00  AM,3.261,,,,
724,06/23/23 01:30:00  AM,2.837,,,,
725,06/23/23 02:00:00  AM,2.517,,,,
726,06/23/23 02:30:00  AM,1.980,,,,
727,06/23/23 03:00:00  AM,1.548,,,,
728,06/23/23 03:30:00  AM,1.112,,,,
729,06/23/23 04:00:00  AM,0.784,,,,
730,06/23/23 04:30:00  AM,0.453,,,,
731,06/23/23 05:00:00  AM,0.121,,,,
732,06/23/23 05:30:00  AM,0.010,,,,
733,06/23/23 06:00:00  AM,0.232,,,,
734,06/23/23 06:30:00  AM,1.003,,,,
735,06/23/23 07:00:00  AM,3.049,,,,
736,06/23/23 07:30:00  AM,4.934,,,,
737,06/23/23 08:00:00  AM,6.978,,,,
738,06/23/23 08:30:00  AM,13.365,,,,
739,06/23/23 09:00:00  AM,24.062,,,,
740,06/23/23 09:30:00  AM,33.535,,,,
741,06/23/23 10:00:00  AM,36.187,,,,
742,06/23/23 10:30:00  AM,29.352,,,,
743,06/23/23 11:00:00  AM,28.754,,,,
744,06/23/23 11:30:00  AM,27.173,,,,
745,06/23/23 12:00:00  PM,23.100,,,,
746,06/23/23 12:30:00  PM,24.931,,,,
747,06/23/23 01:00:00  PM,33.430,,,,
748,06/23/23 01:30:00  PM,24.738,,,,
749,06/23/23 02:00:00  PM,22.621,,,,
750,06/23/23 02:30:00  PM,21.378,,,,
751,06/23/23 03:00:00  PM,23.100,,,,
752,06/23/23 03:30:00  PM,22.333,,,,
753,06/23/23 04:00:00  PM,24.448,,,,
754,06/23/23 04:30:00  PM,21.187,,,,
755,06/23/23 05:00:00  PM,21.378,,,,
756,06/23/23 05:30:00  PM,20.043,,,,
757,06/23/23 06:00:00  PM,18.996,,,,
758,06/23/23 06:30:00  PM,17.760,,,,
759,06/23/23 07:00:00  PM,14.996,,,,
760,06/23/23 07:30:00  PM,12.110,,,,
761,06/23/23 08:00:00  PM,11.528,,,,
762,06/23/23 08:30:00  PM,10.651,,,,
763,06/23/23 09:00:00  PM,10.161,,,,
764,06/23/23 09:30:00  PM,9.768,,,,
765,06/23/23 10:00:00  PM,9.768,,,,
766,06/23/23 10:30:00  PM,9.768,,,,
767,06/23/23 11:00:00  PM,9.768,,,,
768,06/23/23 11:30:00  PM,9.768,,,,
769,06/24/23 12:00:00  AM,9.768,,,,
770,06/24/23 12:30:00  AM,9.669,,,,
771,06/24/23 01:00:00  AM,9.571,,,,
772,06/24/23 01:30:00  AM,9.571,,,,
773,06/24/23 02:00:00  AM,9.373,,,,
774,06/24/23 02:30:00  AM,9.373,,,,
775,06/24/23 03:00:00  AM,9.077,,,,
776,06/24/23 03:30:00  AM,8.879,,,,
777,06/24/23 04:00:00  AM,8.481,,,,
778,06/24/23 04:30:00  AM,8.282,,,,
779,06/24/23 05:00:00  AM,8.182,,,,
780,06/24/23 05:30:00  AM,8.282,,,,
781,06/24/23 06:00:00  AM,8.581,,,,
782,06/24/23 06:30:00  AM,9.275,,,,
783,06/24/23 07:00:00  AM,9.176,,,,
784,06/24/23 07:30:00  AM,11.041,,,,
785,06/24/23 08:00:00  AM,12.594,,,,
786,06/24/23 08:30:00  AM,12.787,,,,
787,06/24/23 09:00:00  AM,14.421,,,,
788,06/24/23 09:30:00  AM,16.237,,,,
789,06/24/23 10:00:00  AM,28.655,,,,
790,06/24/23 10:30:00  AM,27.272,,,,
791,06/24/23 11:00:00  AM,22.142,,,,
792,06/24/23 11:30:00  AM,19.282,,,,
793,06/24/23 12:00:00  PM,19.377,,,,
794,06/24/23 12:30:00  PM,18.806,,,,
795,06/24/23 01:00:00  PM,28.953,,,,
796,06/24/23 01:30:00  PM,20.329,,,,
797,06/24/23 02:00:00  PM,19.758,,,,
798,06/24/23 02:30:00  PM,19.853,,,,
799,06/24/23 03:00:00  PM,19.758,,,,
800,06/24/23 03:30:00  PM,20.329,,,,
801,06/24/23 04:00:00  PM,25.416,,,,
802,06/24/23 04:30:00  PM,17.760,,,,
803,06/24/23 05:00:00  PM,17.570,,,,
804,06/24/23 05:30:00  PM,17.855,,,,
805,06/24/23 06:00:00  PM,18.331,,,,
806,06/24/23 06:30:00  PM,17.284,,,,
807,06/24/23 07:00:00  PM,16.427,,,,
808,06/24/23 07:30:00  PM,14.900,,,,
809,06/24/23 08:00:00  PM,14.613,,,,
810,06/24/23 08:30:00  PM,13.461,,,,
811,06/24/23 09:00:00  PM,12.787,,,,
812,06/24/23 09:30:00  PM,11.916,,,,
813,06/24/23 10:00:00  PM,10.553,,,,
814,06/24/23 10:30:00  PM,9.669,,,,
815,06/24/23 11:00:00  PM,9.275,,,,
816,06/24/23 11:30:00  PM,8.680,,,,
817,06/25/23 12:00:00  AM,8.182,,,,
818,06/25/23 12:30:00  AM,7.381,,,,
819,06/25/23 01:00:00  AM,6.978,,,,
820,06/25/23 01:30:00  AM,7.280,,,,
821,06/25/23 02:00:00  AM,7.280,,,,
822,06/25/23 02:30:00  AM,7.179,,,,
823,06/25/23 03:00:00  AM,6.370,,,,
824,06/25/23 03:30:00  AM,5.860,,,,
825,06/25/23 04:00:00  AM,5.244,,,,
826,06/25/23 04:30:00  AM,4.934,,,,
827,06/25/23 05:00:00  AM,4.519,,,,
828,06/25/23 05:30:00  AM,4.207,,,,
829,06/25/23 06:00:00  AM,4.623,,,,
830,06/25/23 06:30:00  AM,5.244,,,,
831,06/25/23 07:00:00  AM,6.775,,,,
832,06/25/23 07:30:00  AM,8.182,,,,
833,06/25/23 08:00:00  AM,10.063,,,,
834,06/25/23 08:30:00  AM,16.237,,,,
835,06/25/23 09:00:00  AM,26.390,,,,
836,06/25/23 09:30:00  AM,21.855,,,,
837,06/25/23 10:00:00  AM,19.662,,,,
838,06/25/23 10:30:00  AM,20.996,,,,
839,06/25/23 11:00:00  AM,24.448,,,,
840,06/25/23 11:30:00  AM,21.664,,,,
841,06/25/23 12:00:00  PM,18.901,,,,
842,06/25/23 12:30:00  PM,18.521,,,,
843,06/25/23 01:00:00  PM,22.812,,,,
844,06/25/23 01:30:00  PM,22.525,,,,
845,06/25/23 02:00:00  PM,22.142,,,,
846,06/25/23 02:30:00  PM,21.760,,,,
847,06/25/23 03:00:00  PM,20.519,,,,
848,06/25/23 03:30:00  PM,19.282,,,,
849,06/25/23 04:00:00  PM,16.141,,,,
850,06/25/23 04:30:00  PM,15.760,,,,
851,06/25/23 05:00:00  PM,16.332,,,,
852,06/25/23 05:30:00  PM,16.046,,,,
853,06/25/23 06:00:00  PM,16.046,,,,
854,06/25/23 06:30:00  PM,15.473,,,,
855,06/25/23 07:00:00  PM,15.760,,,,
856,06/25/23 07:30:00  PM,14.709,,,,
857,06/25/23 08:00:00  PM,13.461,,,,
858,06/25/23 08:30:00  PM,12.883,,,,
859,06/25/23 09:00:00  PM,12.304,,,,
860,06/25/23 09:30:00  PM,11.722,,,,
861,06/25/23 10:00:00  PM,11.334,,,,
862,06/25/23 10:30:00  PM,10.161,,,,
863,06/25/23 11:00:00  PM,9.176,,,,
864,06/25/23 11:30:00  PM,8.382,,,,
865,06/26/23 12:00:00  AM,7.882,,,,
866,06/26/23 12:30:00  AM,7.481,,,,
867,06/26/23 01:00:00  AM,7.179,,,,
868,06/26/23 01:30:00  AM,7.682,,,,
869,06/26/23 02:00:00  AM,7.582,,,,
870,06/26/23 02:30:00  AM,7.782,,,,
871,06/26/23 03:00:00  AM,7.882,,,,
872,06/26/23 03:30:00  AM,7.179,,,,
873,06/26/23 04:00:00  AM,6.978,,,,
874,06/26/23 04:30:00  AM,6.674,,,,
875,06/26/23 05:00:00  AM,6.064,,,,
876,06/26/23 05:30:00  AM,5.552,,,,
877,06/26/23 06:00:00  AM,5.757,,,,
878,06/26/23 06:30:00  AM,5.757,,,,
879,06/26/23 07:00:00  AM,7.079,,,,
880,06/26/23 07:30:00  AM,8.182,,,,
881,06/26/23 08:00:00  AM,9.965,,,,
882,06/26/23 08:30:00  AM,14.134,,,,
883,06/26/23 09:00:00  AM,25.513,,,,
884,06/26/23 09:30:00  AM,32.911,,,,
885,06/26/23 10:00:00  AM,33.639,,,,
886,06/26/23 10:30:00  AM,31.778,,,,
887,06/26/23 11:00:00  AM,25.805,,,,
888,06/26/23 11:30:00  AM,22.525,,,,
889,06/26/23 12:00:00  PM,20.329,,,,
890,06/26/23 12:30:00  PM,21.951,,,,
891,06/26/23 01:00:00  PM,35.864,,,,
892,06/26/23 01:30:00  PM,24.448,,,,
893,06/26/23 02:00:00  PM,24.062,,,,
894,06/26/23 02:30:00  PM,23.773,,,,
895,06/26/23 03:00:00  PM,22.238,,,,
896,06/26/23 03:30:00  PM,17.760,,,,
897,06/26/23 04:00:00  PM,17.189,,,,
898,06/26/23 04:30:00  PM,15.378,,,,
899,06/26/23 05:00:00  PM,14.230,,,,
900,06/26/23 05:30:00  PM,13.846,,,,
901,06/26/23 06:00:00  PM,12.787,,,,
902,06/26/23 06:30:00  PM,11.916,,,,
903,06/26/23 07:00:00  PM,11.819,,,,
904,06/26/23 07:30:00  PM,11.916,,,,
905,06/26/23 08:00:00  PM,11.916,,,,
906,06/26/23 08:30:00  PM,11.334,,,,
907,06/26/23 09:00:00  PM,10.846,,,,
908,06/26/23 09:30:00  PM,10.063,,,,
909,06/26/23 10:00:00  PM,9.669,,,,
910,06/26/23 10:30:00  PM,10.063,,,,
911,06/26/23 11:00:00  PM,9.866,,,,
912,06/26/23 11:30:00  PM,9.373,,,,
913,06/27/23 12:00:00  AM,9.669,,,,
914,06/27/23 12:30:00  AM,9.669,,,,
915,06/27/23 01:00:00  AM,9.275,,,,
916,06/27/23 01:30:00  AM,9.472,,,,
917,06/27/23 02:00:00  AM,9.275,,,,
918,06/27/23 02:30:00  AM,9.176,,,,
919,06/27/23 03:00:00  AM,8.779,,,,
920,06/27/23 03:30:00  AM,8.581,,,,
921,06/27/23 04:00:00  AM,8.481,,,,
922,06/27/23 04:30:00  AM,8.082,,,,
923,06/27/23 05:00:00  AM,8.082,,,,
924,06/27/23 05:30:00  AM,7.782,,,,
925,06/27/23 06:00:00  AM,7.682,,,,
926,06/27/23 06:30:00  AM,8.382,,,,
927,06/27/23 07:00:00  AM,8.978,,,,
928,06/27/23 07:30:00  AM,9.965,,,,
929,06/27/23 08:00:00  AM,10.651,,,,
930,06/27/23 08:30:00  AM,14.613,,,,
931,06/27/23 09:00:00  AM,25.805,,,,
932,06/27/23 09:30:00  AM,33.535,,,,
933,06/27/23 10:00:00  AM,35.009,,,,
934,06/27/23 10:30:00  AM,29.452,,,,
935,06/27/23 11:00:00  AM,28.357,,,,
936,06/27/23 11:30:00  AM,26.585,,,,
937,06/27/23 12:00:00  PM,23.292,,,,
938,06/27/23 12:30:00  PM,24.158,,,,
939,06/27/23 01:00:00  PM,31.880,,,,
940,06/27/23 01:30:00  PM,20.901,,,,
941,06/27/23 02:00:00  PM,20.138,,,,
942,06/27/23 02:30:00  PM,18.806,,,,
943,06/27/23 03:00:00  PM,18.616,,,,
944,06/27/23 03:30:00  PM,22.333,,,,
945,06/27/23 04:00:00  PM,22.812,,,,
946,06/27/23 04:30:00  PM,19.187,,,,
947,06/27/23 05:00:00  PM,18.236,,,,
948,06/27/23 05:30:00  PM,17.665,,,,
949,06/27/23 06:00:00  PM,16.713,,,,
950,06/27/23 06:30:00  PM,17.189,,,,
951,06/27/23 07:00:00  PM,16.237,,,,
952,06/27/23 07:30:00  PM,15.282,,,,
953,06/27/23 08:00:00  PM,14.517,,,,
954,06/27/23 08:30:00  PM,13.846,,,,
955,06/27/23 09:00:00  PM,13.076,,,,
956,06/27/23 09:30:00  PM,12.207,,,,
957,06/27/23 10:00:00  PM,11.819,,,,
958,06/27/23 10:30:00  PM,11.041,,,,
959,06/27/23 11:00:00  PM,10.651,,,,
960,06/27/23 11:30:00  PM,10.063,,,,
961,06/28/23 12:00:00  AM,9.866,,,,
962,06/28/23 12:30:00  AM,9.571,,,,
963,06/28/23 01:00:00  AM,9.176,,,,
964,06/28/23 01:30:00  AM,8.779,,,,
965,06/28/23 02:00:00  AM,8.182,,,,
966,06/28/23 02:30:00  AM,7.782,,,,
967,06/28/23 03:00:00  AM,7.481,,,,
968,06/28/23 03:30:00  AM,7.179,,,,
969,06/28/23 04:00:00  AM,6.674,,,,
970,06/28/23 04:30:00  AM,6.674,,,,
971,06/28/23 05:00:00  AM,6.573,,,,
972,06/28/23 05:30:00  AM,6.573,,,,
973,06/28/23 06:00:00  AM,6.877,,,,
974,06/28/23 06:30:00  AM,7.179,,,,
975,06/28/23 07:00:00  AM,8.082,,,,
976,06/28/23 07:30:00  AM,9.669,,,,
977,06/28/23 08:00:00  AM,11.431,,,,
978,06/28/23 08:30:00  AM,17.760,,,,
979,06/28/23 09:00:00  AM,28.357,,,,
980,06/28/23 09:30:00  AM,37.165,,,,
981,06/28/23 10:00:00  AM,37.824,,,,
982,06/28/23 10:30:00  AM,32.394,,,,
983,06/28/23 11:00:00  AM,31.064,,,,
984,06/28/23 11:30:00  AM,28.555,,,,
985,06/28/23 12:00:00  PM,22.333,,,,
986,06/28/23 12:30:00  PM,23.388,,,,
987,06/28/23 01:00:00  PM,25.416,,,,
988,06/28/23 01:30:00  PM,19.567,,,,
989,06/28/23 02:00:00  PM,16.332,,,,
990,06/28/23 02:30:00  PM,15.760,,,,
991,06/28/23 03:00:00  PM,16.999,,,,
992,06/28/23 03:30:00  PM,18.806,,,,
993,06/28/23 04:00:00  PM,19.377,,,,
994,06/28/23 04:30:00  PM,18.521,,,,
995,06/28/23 05:00:00  PM,17.284,,,,
996,06/28/23 05:30:00  PM,16.903,,,,
997,06/28/23 06:00:00  PM,17.665,,,,
998,06/28/23 06:30:00  PM,16.427,,,,
999,06/28/23 07:00:00  PM,15.855,,,,
1000,06/28/23 07:30:00  PM,15.473,,,,
1001,06/28/23 08:00:00  PM,14.421,,,,
1002,06/28/23 08:30:00  PM,13.846,,,,
1003,06/28/23 09:00:00  PM,13.269,,,,
1004,06/28/23 09:30:00  PM,12.787,,,,
1005,06/28/23 10:00:00  PM,12.594,,,,
1006,06/28/23 10:30:00  PM,11.916,,,,
1007,06/28/23 11:00:00  PM,11.431,,,,
1008,06/28/23 11:30:00  PM,10.846,,,,
1009,06/29/23 12:00:00  AM,10.455,,,,
1010,06/29/23 12:30:00  AM,10.259,,,,
1011,06/29/23 01:00:00  AM,10.259,,,,
1012,06/29/23 01:30:00  AM,9.866,,,,
1013,06/29/23 02:00:00  AM,9.768,,,,
1014,06/29/23 02:30:00  AM,9.373,,,,
1015,06/29/23 03:00:00  AM,9.077,,,,
1016,06/29/23 03:30:00  AM,8.779,,,,
1017,06/29/23 04:00:00  AM,8.879,,,,
1018,06/29/23 04:30:00  AM,8.481,,,,
1019,06/29/23 05:00:00  AM,8.481,,,,
1020,06/29/23 05:30:00  AM,8.680,,,,
1021,06/29/23 06:00:00  AM,9.077,,,,
1022,06/29/23 06:30:00  AM,10.748,,,,
1023,06/29/23 07:00:00  AM,11.431,,,,
1024,06/29/23 07:30:00  AM,12.013,,,,
1025,06/29/23 08:00:00  AM,12.690,,,,
1026,06/29/23 08:30:00  AM,16.713,,,,
1027,06/29/23 09:00:00  AM,25.708,,,,
1028,06/29/23 09:30:00  AM,32.807,,,,
1029,06/29/23 10:00:00  AM,34.691,,,,
1030,06/29/23 10:30:00  AM,29.552,,,,
1031,06/29/23 11:00:00  AM,28.555,,,,
1032,06/29/23 11:30:00  AM,26.000,,,,
1033,06/29/23 12:00:00  PM,20.615,,,,
1034,06/29/23 12:30:00  PM,20.901,,,,
1035,06/29/23 01:00:00  PM,32.807,,,,
1036,06/29/23 01:30:00  PM,23.292,,,,
1037,06/29/23 02:00:00  PM,22.333,,,,
1038,06/29/23 02:30:00  PM,21.378,,,,
1039,06/29/23 03:00:00  PM,21.378,,,,
1040,06/29/23 03:30:00  PM,23.581,,,,
1041,06/29/23 04:00:00  PM,30.457,,,,
1042,06/29/23 04:30:00  PM,21.664,,,,
1043,06/29/23 05:00:00  PM,20.615,,,,
1044,06/29/23 05:30:00  PM,20.234,,,,
1045,06/29/23 06:00:00  PM,20.424,,,,
1046,06/29/23 06:30:00  PM,20.805,,,,
1047,06/29/23 07:00:00  PM,20.043,,,,
1048,06/29/23 07:30:00  PM,19.662,,,,
1049,06/29/23 08:00:00  PM,17.855,,,,
1050,06/29/23 08:30:00  PM,17.855,,,,
1051,06/29/23 09:00:00  PM,17.760,,,,
1052,06/29/23 09:30:00  PM,16.618,,,,
1053,06/29/23 10:00:00  PM,15.378,,,,
1054,06/29/23 10:30:00  PM,14.230,,,,
1055,06/29/23 11:00:00  PM,13.558,,,,
1056,06/29/23 11:30:00  PM,12.401,,,,
1057,06/30/23 12:00:00  AM,11.528,,,,
1058,06/30/23 12:30:00  AM,10.944,,,,
1059,06/30/23 01:00:00  AM,10.259,,,,
1060,06/30/23 01:30:00  AM,9.571,,,,
1061,06/30/23 02:00:00  AM,9.176,,,,
1062,06/30/23 02:30:00  AM,8.779,,,,
1063,06/30/23 03:00:00  AM,8.382,,,,
1064,06/30/23 03:30:00  AM,7.882,,,,
1065,06/30/23 04:00:00  AM,7.381,,,,
1066,06/30/23 04:30:00  AM,6.877,,,,
1067,06/30/23 05:00:00  AM,6.471,,,,
1068,06/30/23 05:30:00  AM,6.166,,,,
1069,06/30/23 06:00:00  AM,6.166,,,,
1070,06/30/23 06:30:00  AM,6.370,,,,
1071,06/30/23 07:00:00  AM,7.983,,,,
1072,06/30/23 07:30:00  AM,9.373,,,,
1073,06/30/23 08:00:00  AM,11.236,,,,
1074,06/30/23 08:30:00  AM,16.618,,,,
1075,06/30/23 09:00:00  AM,27.764,,,,
