"Plot Title: CON-2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20202684, SEN S/N: 20202684, LBL: ground temperature)","Coupler Attached (LGR S/N: 20202684)","Host Connected (LGR S/N: 20202684)","Stopped (LGR S/N: 20202684)","End Of File (LGR S/N: 20202684)"
321,06/14/23 04:00:00  PM,15.473,,,,
322,06/14/23 04:30:00  PM,13.269,,,,
323,06/14/23 05:00:00  PM,12.690,,,,
324,06/14/23 05:30:00  PM,13.076,,,,
325,06/14/23 06:00:00  PM,10.455,,,,
326,06/14/23 06:30:00  PM,9.866,,,,
327,06/14/23 07:00:00  PM,10.357,,,,
328,06/14/23 07:30:00  PM,10.259,,,,
329,06/14/23 08:00:00  PM,9.275,,,,
330,06/14/23 08:30:00  PM,8.879,,,,
331,06/14/23 09:00:00  PM,7.983,,,,
332,06/14/23 09:30:00  PM,7.782,,,,
333,06/14/23 10:00:00  PM,7.381,,,,
334,06/14/23 10:30:00  PM,7.481,,,,
335,06/14/23 11:00:00  PM,7.481,,,,
336,06/14/23 11:30:00  PM,7.381,,,,
337,06/15/23 12:00:00  AM,7.179,,,,
338,06/15/23 12:30:00  AM,7.179,,,,
339,06/15/23 01:00:00  AM,7.280,,,,
340,06/15/23 01:30:00  AM,7.179,,,,
341,06/15/23 02:00:00  AM,7.079,,,,
342,06/15/23 02:30:00  AM,6.674,,,,
343,06/15/23 03:00:00  AM,6.775,,,,
344,06/15/23 03:30:00  AM,6.370,,,,
345,06/15/23 04:00:00  AM,6.166,,,,
346,06/15/23 04:30:00  AM,5.655,,,,
347,06/15/23 05:00:00  AM,5.860,,,,
348,06/15/23 05:30:00  AM,6.573,,,,
349,06/15/23 06:00:00  AM,7.079,,,,
350,06/15/23 06:30:00  AM,7.481,,,,
351,06/15/23 07:00:00  AM,8.182,,,,
352,06/15/23 07:30:00  AM,8.779,,,,
353,06/15/23 08:00:00  AM,9.669,,,,
354,06/15/23 08:30:00  AM,9.965,,,,
355,06/15/23 09:00:00  AM,11.334,,,,
356,06/15/23 09:30:00  AM,12.594,,,,
357,06/15/23 10:00:00  AM,22.046,,,,
358,06/15/23 10:30:00  AM,31.064,,,,
359,06/15/23 11:00:00  AM,31.983,,,,
360,06/15/23 11:30:00  AM,17.760,,,,
361,06/15/23 12:00:00  PM,14.517,,,,
362,06/15/23 12:30:00  PM,20.519,,,,
363,06/15/23 01:00:00  PM,28.655,,,,
364,06/15/23 01:30:00  PM,33.222,,,,
365,06/15/23 02:00:00  PM,32.291,,,,
366,06/15/23 02:30:00  PM,22.621,,,,
367,06/15/23 03:00:00  PM,20.615,,,,
368,06/15/23 03:30:00  PM,22.238,,,,
369,06/15/23 04:00:00  PM,18.996,,,,
370,06/15/23 04:30:00  PM,17.665,,,,
371,06/15/23 05:00:00  PM,17.284,,,,
372,06/15/23 05:30:00  PM,20.234,,,,
373,06/15/23 06:00:00  PM,19.472,,,,
374,06/15/23 06:30:00  PM,17.379,,,,
375,06/15/23 07:00:00  PM,15.569,,,,
376,06/15/23 07:30:00  PM,13.750,,,,
377,06/15/23 08:00:00  PM,13.269,,,,
378,06/15/23 08:30:00  PM,12.787,,,,
379,06/15/23 09:00:00  PM,12.110,,,,
380,06/15/23 09:30:00  PM,11.431,,,,
381,06/15/23 10:00:00  PM,11.041,,,,
382,06/15/23 10:30:00  PM,10.553,,,,
383,06/15/23 11:00:00  PM,10.455,,,,
384,06/15/23 11:30:00  PM,9.965,,,,
385,06/16/23 12:00:00  AM,9.768,,,,
386,06/16/23 12:30:00  AM,9.176,,,,
387,06/16/23 01:00:00  AM,7.882,,,,
388,06/16/23 01:30:00  AM,7.079,,,,
389,06/16/23 02:00:00  AM,7.280,,,,
390,06/16/23 02:30:00  AM,7.983,,,,
391,06/16/23 03:00:00  AM,8.282,,,,
392,06/16/23 03:30:00  AM,8.282,,,,
393,06/16/23 04:00:00  AM,8.481,,,,
394,06/16/23 04:30:00  AM,8.581,,,,
395,06/16/23 05:00:00  AM,8.382,,,,
396,06/16/23 05:30:00  AM,7.682,,,,
397,06/16/23 06:00:00  AM,8.082,,,,
398,06/16/23 06:30:00  AM,9.275,,,,
399,06/16/23 07:00:00  AM,9.768,,,,
400,06/16/23 07:30:00  AM,10.455,,,,
401,06/16/23 08:00:00  AM,11.431,,,,
402,06/16/23 08:30:00  AM,12.787,,,,
403,06/16/23 09:00:00  AM,14.804,,,,
404,06/16/23 09:30:00  AM,17.189,,,,
405,06/16/23 10:00:00  AM,19.472,,,,
406,06/16/23 10:30:00  AM,19.567,,,,
407,06/16/23 11:00:00  AM,24.835,,,,
408,06/16/23 11:30:00  AM,20.996,,,,
409,06/16/23 12:00:00  PM,21.473,,,,
410,06/16/23 12:30:00  PM,20.901,,,,
411,06/16/23 01:00:00  PM,23.388,,,,
412,06/16/23 01:30:00  PM,19.187,,,,
413,06/16/23 02:00:00  PM,19.187,,,,
414,06/16/23 02:30:00  PM,20.424,,,,
415,06/16/23 03:00:00  PM,17.475,,,,
416,06/16/23 03:30:00  PM,17.189,,,,
417,06/16/23 04:00:00  PM,16.523,,,,
418,06/16/23 04:30:00  PM,15.091,,,,
419,06/16/23 05:00:00  PM,15.473,,,,
420,06/16/23 05:30:00  PM,14.517,,,,
421,06/16/23 06:00:00  PM,14.900,,,,
422,06/16/23 06:30:00  PM,15.187,,,,
423,06/16/23 07:00:00  PM,13.942,,,,
424,06/16/23 07:30:00  PM,12.787,,,,
425,06/16/23 08:00:00  PM,12.013,,,,
426,06/16/23 08:30:00  PM,11.625,,,,
427,06/16/23 09:00:00  PM,11.236,,,,
428,06/16/23 09:30:00  PM,10.846,,,,
429,06/16/23 10:00:00  PM,10.651,,,,
430,06/16/23 10:30:00  PM,10.357,,,,
431,06/16/23 11:00:00  PM,10.063,,,,
432,06/16/23 11:30:00  PM,9.176,,,,
433,06/17/23 12:00:00  AM,8.581,,,,
434,06/17/23 12:30:00  AM,7.782,,,,
435,06/17/23 01:00:00  AM,6.978,,,,
436,06/17/23 01:30:00  AM,6.674,,,,
437,06/17/23 02:00:00  AM,6.573,,,,
438,06/17/23 02:30:00  AM,7.079,,,,
439,06/17/23 03:00:00  AM,7.179,,,,
440,06/17/23 03:30:00  AM,7.280,,,,
441,06/17/23 04:00:00  AM,7.682,,,,
442,06/17/23 04:30:00  AM,7.882,,,,
443,06/17/23 05:00:00  AM,6.775,,,,
444,06/17/23 05:30:00  AM,6.978,,,,
445,06/17/23 06:00:00  AM,7.381,,,,
446,06/17/23 06:30:00  AM,7.582,,,,
447,06/17/23 07:00:00  AM,7.079,,,,
448,06/17/23 07:30:00  AM,9.472,,,,
449,06/17/23 08:00:00  AM,10.063,,,,
450,06/17/23 08:30:00  AM,10.651,,,,
451,06/17/23 09:00:00  AM,12.013,,,,
452,06/17/23 09:30:00  AM,18.521,,,,
453,06/17/23 10:00:00  AM,26.195,,,,
454,06/17/23 10:30:00  AM,33.535,,,,
455,06/17/23 11:00:00  AM,35.542,,,,
456,06/17/23 11:30:00  AM,18.521,,,,
457,06/17/23 12:00:00  PM,14.804,,,,
458,06/17/23 12:30:00  PM,20.996,,,,
459,06/17/23 01:00:00  PM,27.173,,,,
460,06/17/23 01:30:00  PM,32.911,,,,
461,06/17/23 02:00:00  PM,33.118,,,,
462,06/17/23 02:30:00  PM,22.238,,,,
463,06/17/23 03:00:00  PM,20.138,,,,
464,06/17/23 03:30:00  PM,17.760,,,,
465,06/17/23 04:00:00  PM,17.570,,,,
466,06/17/23 04:30:00  PM,16.046,,,,
467,06/17/23 05:00:00  PM,14.804,,,,
468,06/17/23 05:30:00  PM,13.846,,,,
469,06/17/23 06:00:00  PM,13.173,,,,
470,06/17/23 06:30:00  PM,12.594,,,,
471,06/17/23 07:00:00  PM,11.528,,,,
472,06/17/23 07:30:00  PM,10.455,,,,
473,06/17/23 08:00:00  PM,9.571,,,,
474,06/17/23 08:30:00  PM,8.680,,,,
475,06/17/23 09:00:00  PM,8.182,,,,
476,06/17/23 09:30:00  PM,7.782,,,,
477,06/17/23 10:00:00  PM,7.381,,,,
478,06/17/23 10:30:00  PM,6.268,,,,
479,06/17/23 11:00:00  PM,5.860,,,,
480,06/17/23 11:30:00  PM,5.450,,,,
481,06/18/23 12:00:00  AM,5.244,,,,
482,06/18/23 12:30:00  AM,5.244,,,,
483,06/18/23 01:00:00  AM,5.037,,,,
484,06/18/23 01:30:00  AM,4.623,,,,
485,06/18/23 02:00:00  AM,4.415,,,,
486,06/18/23 02:30:00  AM,4.311,,,,
487,06/18/23 03:00:00  AM,3.788,,,,
488,06/18/23 03:30:00  AM,3.472,,,,
489,06/18/23 04:00:00  AM,4.311,,,,
490,06/18/23 04:30:00  AM,4.415,,,,
491,06/18/23 05:00:00  AM,3.788,,,,
492,06/18/23 05:30:00  AM,3.998,,,,
493,06/18/23 06:00:00  AM,3.893,,,,
494,06/18/23 06:30:00  AM,4.102,,,,
495,06/18/23 07:00:00  AM,4.831,,,,
496,06/18/23 07:30:00  AM,6.573,,,,
497,06/18/23 08:00:00  AM,7.882,,,,
498,06/18/23 08:30:00  AM,8.978,,,,
499,06/18/23 09:00:00  AM,8.978,,,,
500,06/18/23 09:30:00  AM,13.076,,,,
501,06/18/23 10:00:00  AM,17.950,,,,
502,06/18/23 10:30:00  AM,20.710,,,,
503,06/18/23 11:00:00  AM,13.846,,,,
504,06/18/23 11:30:00  AM,13.942,,,,
505,06/18/23 12:00:00  PM,12.013,,,,
506,06/18/23 12:30:00  PM,9.472,,,,
507,06/18/23 01:00:00  PM,10.748,,,,
508,06/18/23 01:30:00  PM,22.142,,,,
509,06/18/23 02:00:00  PM,18.236,,,,
510,06/18/23 02:30:00  PM,12.690,,,,
511,06/18/23 03:00:00  PM,9.768,,,,
512,06/18/23 03:30:00  PM,12.304,,,,
513,06/18/23 04:00:00  PM,9.373,,,,
514,06/18/23 04:30:00  PM,9.472,,,,
515,06/18/23 05:00:00  PM,10.063,,,,
516,06/18/23 05:30:00  PM,13.365,,,,
517,06/18/23 06:00:00  PM,12.401,,,,
518,06/18/23 06:30:00  PM,9.373,,,,
519,06/18/23 07:00:00  PM,7.983,,,,
520,06/18/23 07:30:00  PM,7.381,,,,
521,06/18/23 08:00:00  PM,6.978,,,,
522,06/18/23 08:30:00  PM,6.166,,,,
523,06/18/23 09:00:00  PM,5.450,,,,
524,06/18/23 09:30:00  PM,4.831,,,,
525,06/18/23 10:00:00  PM,4.311,,,,
526,06/18/23 10:30:00  PM,3.472,,,,
527,06/18/23 11:00:00  PM,2.624,,,,
528,06/18/23 11:30:00  PM,1.980,,,,
529,06/19/23 12:00:00  AM,1.439,,,,
530,06/19/23 12:30:00  AM,2.088,,,,
531,06/19/23 01:00:00  AM,2.624,,,,
532,06/19/23 01:30:00  AM,3.049,,,,
533,06/19/23 02:00:00  AM,2.943,,,,
534,06/19/23 02:30:00  AM,2.624,,,,
535,06/19/23 03:00:00  AM,2.730,,,,
536,06/19/23 03:30:00  AM,2.943,,,,
537,06/19/23 04:00:00  AM,3.155,,,,
538,06/19/23 04:30:00  AM,3.472,,,,
539,06/19/23 05:00:00  AM,3.578,,,,
540,06/19/23 05:30:00  AM,3.578,,,,
541,06/19/23 06:00:00  AM,3.893,,,,
542,06/19/23 06:30:00  AM,4.207,,,,
543,06/19/23 07:00:00  AM,4.623,,,,
544,06/19/23 07:30:00  AM,5.347,,,,
545,06/19/23 08:00:00  AM,6.471,,,,
546,06/19/23 08:30:00  AM,7.481,,,,
547,06/19/23 09:00:00  AM,8.879,,,,
548,06/19/23 09:30:00  AM,10.357,,,,
